npc	pattern	handler	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
211041	ND2_FhO	cycle	5	2	timer:0|hp_between:42:99|set_flag_var:0	2	skill	16858	0	0	ME	0.0	0.0	0.0	0
211041	ND2_FhO	cycle	5	2	timer:0|hp_between:42:99|set_flag_var:0	3	skill	17935	0	0	THIRD_MOST_HATED	0.0	0.0	0.0	0
211041	ND2_FhO	cycle	5	2	timer:0|hp_between:42:99|set_flag_var:0	4	switch_to	0	0	0	THIRD_MOST_HATED	0.0	0.0	0.0	0
211041	ND2_FhO	cycle	6	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211041	ND2_FhO	on_enter_attack_state	0	9		0	arm	0	6000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	0	8	timer:4	0	arm	3	35000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	0	8	timer:4	1	skill	16837	0	0	ME	0.0	0.0	0.0	0
211088	ND2_ChC	cycle	0	8	timer:4	2	skill	16838	0	0	LOWEST_HP	0.0	0.0	0.0	0
211088	ND2_ChC	cycle	0	8	timer:4	3	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
211088	ND2_ChC	cycle	1	7	timer:3	0	arm	4	9000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	1	7	timer:3	1	skill	18023	0	0	MOST_HATED	0.0	0.0	0.0	0
211088	ND2_ChC	cycle	2	6	timer:0|hp_below:35|set_flag_var:2	0	arm	3	10000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	2	6	timer:0|hp_below:35|set_flag_var:2	1	skill	16682	0	0	ME	0.0	0.0	0.0	0
211088	ND2_ChC	cycle	3	5	timer:5|hp_between:37:74	0	broadcast	6190	50	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	4	4	timer:2|hp_between:37:74	0	arm	2	35000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	4	4	timer:2|hp_between:37:74	1	arm	5	7000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	4	4	timer:2|hp_between:37:74	2	say	341253	0	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	4	4	timer:2|hp_between:37:74	3	skill	17968	0	0	ME	0.0	0.0	0.0	0
211088	ND2_ChC	cycle	5	3	timer:0|hp_between:37:74|set_flag_var:0	0	arm	2	14000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	5	3	timer:0|hp_between:37:74|set_flag_var:0	1	arm	0	8000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	5	3	timer:0|hp_between:37:74|set_flag_var:0	2	skill	18372	0	0	ME	0.0	0.0	0.0	0
211088	ND2_ChC	cycle	5	3	timer:0|hp_between:37:74|set_flag_var:0	3	spawn	280780	5	600	self	0.0	0.0	0.0	1
211088	ND2_ChC	cycle	6	2	hp_between:77:99|timer:1	0	arm	0	7000	0		0.0	0.0	0.0	0
211088	ND2_ChC	cycle	6	2	hp_between:77:99|timer:1	1	skill	18372	0	0	ME	0.0	0.0	0.0	0
211088	ND2_ChC	cycle	6	2	hp_between:77:99|timer:1	2	spawn	280780	5	600	self	0.0	0.0	0.0	1
211088	ND2_ChC	cycle	7	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211088	ND2_ChC	on_enter_attack_state	0	9		0	arm	1	20000	0		0.0	0.0	0.0	0
211088	ND2_ChC	on_enter_attack_state	0	9		1	arm	0	6000	0		0.0	0.0	0.0	0
211088	ND2_ChC	on_enter_attack_state	0	9		2	skill	17968	0	0	ME	0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	0	6	timer:0|hp_below:45|set_flag_var:2	0	arm	0	7000	0		0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	0	6	timer:0|hp_below:45|set_flag_var:2	1	skill	16606	0	0	MOST_HATED	0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	0	6	timer:0|hp_below:45|set_flag_var:2	2	skill	16618	0	0	ME	0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	1	5	timer:0|hp_below:30|set_flag_var:1	0	skill	16518	0	0	ME	0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	2	4	timer:1	0	skill	16602	0	0	MOST_HATED	0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	3	3	timer:0|hp_between:37:69|set_flag_var:0	0	arm	1	7000	0		0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	3	3	timer:0|hp_between:37:69|set_flag_var:0	1	skill	16606	0	0	MOST_HATED	0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	3	3	timer:0|hp_between:37:69|set_flag_var:0	2	switch_to	0	0	0	RANDOM_EXCEPT_CURRENT_TARGET	0.0	0.0	0.0	0
211279	Lycan_KeB	cycle	4	2	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211279	Lycan_KeB	on_enter_attack_state	0	7		0	arm	0	6000	0		0.0	0.0	0.0	0
211279	Lycan_KeB	on_enter_attack_state	0	7		1	skill	16536	0	0	ME	0.0	0.0	0.0	0
211279	Lycan_KeB	on_enter_attack_state	0	7		2	say	340316	0	0		0.0	0.0	0.0	0
211598	NLycan_PeA	cycle	0	3	timer:0|hp_below:35|set_flag_var:0	0	skill	16631	0	0	ME	0.0	0.0	0.0	0
211598	NLycan_PeA	cycle	1	2	timer:1	0	arm	1	20000	0		0.0	0.0	0.0	0
211598	NLycan_PeA	cycle	1	2	timer:1	1	skill	16636	0	0	MOST_HATED	0.0	0.0	0.0	0
211598	NLycan_PeA	cycle	1	2	timer:1	2	skill	16992	0	0	MOST_HATED	0.0	0.0	0.0	0
211598	NLycan_PeA	cycle	2	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211598	NLycan_PeA	on_enter_attack_state	0	6		0	arm	0	7000	0		0.0	0.0	0.0	0
211598	NLycan_PeA	on_enter_attack_state	0	6		1	arm	1	20000	0		0.0	0.0	0.0	0
211598	NLycan_PeA	on_enter_attack_state	0	6		2	broadcast	7004	10	0		0.0	0.0	0.0	0
211598	NLycan_PeA	on_enter_attack_state	0	6		3	skill	16569	0	0	ME	0.0	0.0	0.0	0
211610	NLycan_PeA	cycle	0	3	timer:0|hp_below:35|set_flag_var:0	0	skill	16631	0	0	ME	0.0	0.0	0.0	0
211610	NLycan_PeA	cycle	1	2	timer:1	0	arm	1	20000	0		0.0	0.0	0.0	0
211610	NLycan_PeA	cycle	1	2	timer:1	1	skill	16636	0	0	MOST_HATED	0.0	0.0	0.0	0
211610	NLycan_PeA	cycle	1	2	timer:1	2	skill	16992	0	0	MOST_HATED	0.0	0.0	0.0	0
211610	NLycan_PeA	cycle	2	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211610	NLycan_PeA	on_enter_attack_state	0	6		0	arm	0	7000	0		0.0	0.0	0.0	0
211610	NLycan_PeA	on_enter_attack_state	0	6		1	arm	1	20000	0		0.0	0.0	0.0	0
211610	NLycan_PeA	on_enter_attack_state	0	6		2	broadcast	7004	10	0		0.0	0.0	0.0	0
211610	NLycan_PeA	on_enter_attack_state	0	6		3	skill	16569	0	0	ME	0.0	0.0	0.0	0
211613	NLycan_PeA	cycle	0	3	timer:0|hp_below:35|set_flag_var:0	0	skill	16631	0	0	ME	0.0	0.0	0.0	0
211613	NLycan_PeA	cycle	1	2	timer:1	0	arm	1	20000	0		0.0	0.0	0.0	0
211613	NLycan_PeA	cycle	1	2	timer:1	1	skill	16636	0	0	MOST_HATED	0.0	0.0	0.0	0
211613	NLycan_PeA	cycle	1	2	timer:1	2	skill	16992	0	0	MOST_HATED	0.0	0.0	0.0	0
211613	NLycan_PeA	cycle	2	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211613	NLycan_PeA	on_enter_attack_state	0	6		0	arm	0	7000	0		0.0	0.0	0.0	0
211613	NLycan_PeA	on_enter_attack_state	0	6		1	arm	1	20000	0		0.0	0.0	0.0	0
211613	NLycan_PeA	on_enter_attack_state	0	6		2	broadcast	7004	10	0		0.0	0.0	0.0	0
211613	NLycan_PeA	on_enter_attack_state	0	6		3	skill	16569	0	0	ME	0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	0	6	timer:0|hp_between:62:89|set_flag_var:2	0	arm	0	6000	0		0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	0	6	timer:0|hp_between:62:89|set_flag_var:2	1	spawn	280327	2	360	self	0.0	0.0	0.0	1
211653	ND2_QeenNeut	cycle	0	6	timer:0|hp_between:62:89|set_flag_var:2	2	skill	16604	0	0	ME	0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	1	5	timer:0|hp_between:32:59|set_flag_var:1	0	arm	0	6000	0		0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	1	5	timer:0|hp_between:32:59|set_flag_var:1	1	spawn	280327	2	360	self	0.0	0.0	0.0	1
211653	ND2_QeenNeut	cycle	1	5	timer:0|hp_between:32:59|set_flag_var:1	2	skill	16604	0	0	ME	0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	2	4	timer:0|hp_below:30|set_flag_var:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	2	4	timer:0|hp_below:30|set_flag_var:0	1	spawn	280327	2	360	self	0.0	0.0	0.0	1
211653	ND2_QeenNeut	cycle	2	4	timer:0|hp_below:30|set_flag_var:0	2	skill	16604	0	0	ME	0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	3	3	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	4	2	timer:1	0	arm	2	20000	0		0.0	0.0	0.0	0
211653	ND2_QeenNeut	cycle	4	2	timer:1	1	skill	16519	0	0	MOST_HATED	0.0	0.0	0.0	0
211653	ND2_QeenNeut	on_enter_attack_state	0	9		0	broadcast	2003	20	0		0.0	0.0	0.0	0
211653	ND2_QeenNeut	on_enter_attack_state	0	9		1	arm	1	20000	0		0.0	0.0	0.0	0
211653	ND2_QeenNeut	on_enter_attack_state	0	9		2	arm	0	6000	0		0.0	0.0	0.0	0
211679	ND2_FnP	cycle	0	4	timer:0|hp_below:35|set_flag_var:0	0	arm	1	9000	0		0.0	0.0	0.0	0
211679	ND2_FnP	cycle	0	4	timer:0|hp_below:35|set_flag_var:0	1	skill	16395	0	0	ME	0.0	0.0	0.0	0
211679	ND2_FnP	cycle	1	3	timer:1	0	arm	1	15000	0		0.0	0.0	0.0	0
211679	ND2_FnP	cycle	1	3	timer:1	1	say	340402	0	0		0.0	0.0	0.0	0
211679	ND2_FnP	cycle	1	3	timer:1	2	skill	16859	0	0	MOST_HATED	0.0	0.0	0.0	0
211679	ND2_FnP	cycle	2	2	timer:0|hp_between:37:69	0	arm	0	20000	0		0.0	0.0	0.0	0
211679	ND2_FnP	cycle	2	2	timer:0|hp_between:37:69	1	skill	16742	0	0	MOST_HATED	0.0	0.0	0.0	0
211679	ND2_FnP	cycle	3	1	timer:0	0	arm	0	20000	0		0.0	0.0	0.0	0
211679	ND2_FnP	on_enter_attack_state	0	5		0	arm	0	7000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	0	12	timer:4|hp_below:30	0	arm	3	12000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	0	12	timer:4|hp_below:30	1	skill	16608	0	0	MOST_HATED	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	1	11	hp_below:30|timer:0|set_flag_var:2	0	arm	3	20000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	1	11	hp_below:30|timer:0|set_flag_var:2	1	skill	16910	0	0	ME	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	1	11	hp_below:30|timer:0|set_flag_var:2	2	skill	16608	0	0	SECOND_MOST_HATED	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	1	11	hp_below:30|timer:0|set_flag_var:2	3	skill	16608	0	0	LOWEST_HP	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	2	10	hp_below:30|timer:3	0	arm	4	12000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	2	10	hp_below:30|timer:3	1	skill	16910	0	0	ME	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	3	9	hp_between:32:59|timer:0|set_flag_var:1	0	arm	0	6000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	3	9	hp_between:32:59|timer:0|set_flag_var:1	1	arm	2	17000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	3	9	hp_between:32:59|timer:0|set_flag_var:1	2	skill	16854	0	0	ME	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	3	9	hp_between:32:59|timer:0|set_flag_var:1	3	skill	16608	0	0	SECOND_MOST_HATED	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	3	9	hp_between:32:59|timer:0|set_flag_var:1	4	switch_to	0	0	0	SECOND_MOST_HATED	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	4	8	hp_between:32:59|timer:2	0	arm	2	15000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	4	8	hp_between:32:59|timer:2	1	skill	16608	0	0	MOST_HATED	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	5	3	hp_between:62:89|timer:1	0	arm	1	20000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	5	3	hp_between:62:89|timer:1	1	skill	16608	0	0	MOST_HATED	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	6	2	hp_between:62:89|timer:0|set_flag_var:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	6	2	hp_between:62:89|timer:0|set_flag_var:0	1	arm	1	17000	0		0.0	0.0	0.0	0
211712	ND2_KnO	cycle	6	2	hp_between:62:89|timer:0|set_flag_var:0	2	skill	16854	0	0	ME	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	6	2	hp_between:62:89|timer:0|set_flag_var:0	3	skill	16608	0	0	LOWEST_HP	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	6	2	hp_between:62:89|timer:0|set_flag_var:0	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
211712	ND2_KnO	cycle	7	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211712	ND2_KnO	on_enter_attack_state	0	5		0	skill	16910	0	0	ME	0.0	0.0	0.0	0
211712	ND2_KnO	on_enter_attack_state	0	5		1	arm	0	2000	0		0.0	0.0	0.0	0
211769	ND2_RnH	cycle	0	4	timer:0|hp_below:35|set_flag_var:2	0	skill	16984	0	0	MOST_HATED	0.0	0.0	0.0	0
211769	ND2_RnH	cycle	1	3	timer:0|hp_between:37:69|set_flag_var:1	0	arm	0	7000	0		0.0	0.0	0.0	0
211769	ND2_RnH	cycle	1	3	timer:0|hp_between:37:69|set_flag_var:1	1	skill	16984	0	0	MOST_HATED	0.0	0.0	0.0	0
211769	ND2_RnH	cycle	2	2	timer:0|hp_between:72:99|set_flag_var:0	0	arm	0	7000	0		0.0	0.0	0.0	0
211769	ND2_RnH	cycle	2	2	timer:0|hp_between:72:99|set_flag_var:0	1	skill	16522	0	0	ME	0.0	0.0	0.0	0
211769	ND2_RnH	cycle	3	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
211769	ND2_RnH	on_enter_attack_state	0	5		0	arm	0	9000	0		0.0	0.0	0.0	0
211769	ND2_RnH	on_enter_attack_state	0	5		1	skill	16853	0	0	ME	0.0	0.0	0.0	0
211897	ND2_ChB	cycle	0	1	timer:0	0	arm	0	40000	0		0.0	0.0	0.0	0
211897	ND2_ChB	cycle	0	1	timer:0	1	skill	17968	0	0	ME	0.0	0.0	0.0	0
211897	ND2_ChB	cycle	0	1	timer:0	2	skill	17981	0	0	ME	0.0	0.0	0.0	0
211897	ND2_ChB	on_enter_attack_state	0	2		0	arm	0	8000	0		0.0	0.0	0.0	0
211897	ND2_ChB	on_enter_attack_state	0	2		1	skill	16828	0	0	ME	0.0	0.0	0.0	0
212130	ND2_EeE2	cycle	0	3	timer:0|hp_below:35|set_flag_var:1	0	skill	17940	0	0	MOST_HATED	0.0	0.0	0.0	0
212130	ND2_EeE2	cycle	0	3	timer:0|hp_below:35|set_flag_var:1	1	skill	16540	0	0	LOWEST_HP	0.0	0.0	0.0	0
212130	ND2_EeE2	cycle	0	3	timer:0|hp_below:35|set_flag_var:1	2	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212130	ND2_EeE2	cycle	1	2	hp_between:37:74|timer:0|set_flag_var:0	0	arm	0	12000	0		0.0	0.0	0.0	0
212130	ND2_EeE2	cycle	1	2	hp_between:37:74|timer:0|set_flag_var:0	1	skill	17940	0	0	MOST_HATED	0.0	0.0	0.0	0
212130	ND2_EeE2	cycle	1	2	hp_between:37:74|timer:0|set_flag_var:0	2	skill	16540	0	0	LOWEST_HP	0.0	0.0	0.0	0
212130	ND2_EeE2	cycle	1	2	hp_between:37:74|timer:0|set_flag_var:0	3	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212130	ND2_EeE2	cycle	2	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
212130	ND2_EeE2	on_enter_attack_state	0	4		0	arm	0	6000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	0	7	timer:3	0	arm	3	25000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	0	7	timer:3	1	skill	17447	0	0	MOST_HATED	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	0	7	timer:3	2	skill	16516	0	0	LOWEST_HP	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	0	7	timer:3	3	skill	17446	0	0	ME	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	0	7	timer:3	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	0	arm	3	25000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	1	skill	16682	0	0	ME	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	2	skill	16516	0	0	LOWEST_HP	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	3	skill	17446	0	0	ME	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	1	6	timer:0|hp_below:35|set_flag_var:2	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	2	5	timer:2|hp_between:37:74	0	arm	2	25000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	2	5	timer:2|hp_between:37:74	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	2	5	timer:2|hp_between:37:74	2	skill	17446	0	0	ME	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	0	arm	0	7000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	1	arm	2	25000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	2	skill	17482	0	0	ME	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	3	skill	17447	0	0	LOWEST_HP	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	3	4	timer:0|hp_between:37:74|set_flag_var:1	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	4	3	timer:1|hp_between:77:99	0	arm	1	25000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	4	3	timer:1|hp_between:77:99	1	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	5	2	timer:0|hp_between:77:99|set_flag_var:0	0	arm	1	25000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	5	2	timer:0|hp_between:77:99|set_flag_var:0	1	arm	0	6000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	5	2	timer:0|hp_between:77:99|set_flag_var:0	2	skill	16516	0	0	MOST_HATED	0.0	0.0	0.0	0
212181	XLehpar_CeB	cycle	6	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	on_enter_attack_state	0	10		0	arm	0	8000	0		0.0	0.0	0.0	0
212181	XLehpar_CeB	on_enter_attack_state	0	10		1	skill	17488	0	0	ME	0.0	0.0	0.0	0
212181	XLehpar_CeB	on_enter_attack_state	0	10		2	skill	17446	0	0	LOWEST_HP	0.0	0.0	0.0	0
212181	XLehpar_CeB	on_enter_attack_state	0	10		3	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	0	4	timer:0|hp_below:35|set_flag_var:2	0	skill	17444	0	0	ME	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	0	4	timer:0|hp_below:35|set_flag_var:2	1	skill	16761	0	0	MOST_HATED	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	0	4	timer:0|hp_below:35|set_flag_var:2	2	skill	17977	0	0	LOWEST_HP	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	0	4	timer:0|hp_below:35|set_flag_var:2	3	skill	16761	0	0	THIRD_MOST_HATED	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	0	4	timer:0|hp_below:35|set_flag_var:2	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	1	3	timer:0|hp_between:37:69|set_flag_var:1	0	arm	0	12000	0		0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	1	3	timer:0|hp_between:37:69|set_flag_var:1	1	skill	17984	0	0	MOST_HATED	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	1	3	timer:0|hp_between:37:69|set_flag_var:1	2	skill	16761	0	0	MOST_HATED	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	2	2	timer:0|hp_between:72:99|set_flag_var:0	0	arm	0	10000	0		0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	2	2	timer:0|hp_between:72:99|set_flag_var:0	1	skill	17977	0	0	ME	0.0	0.0	0.0	0
212191	NLehpar_AeC	cycle	3	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
212191	NLehpar_AeC	on_enter_attack_state	0	5		0	arm	0	6000	0		0.0	0.0	0.0	0
212206	D2_AnI	cycle	0	2	timer:1	0	arm	0	12000	0		0.0	0.0	0.0	0
212206	D2_AnI	cycle	0	2	timer:1	1	skill	16746	0	0	MOST_HATED	0.0	0.0	0.0	0
212206	D2_AnI	cycle	1	1	timer:0	0	arm	1	20000	0		0.0	0.0	0.0	0
212206	D2_AnI	cycle	1	1	timer:0	1	skill	16814	0	0	MOST_HATED	0.0	0.0	0.0	0
212206	D2_AnI	on_enter_attack_state	0	3		0	arm	0	12000	0		0.0	0.0	0.0	0
212206	D2_AnI	on_enter_attack_state	0	3		1	skill	16746	0	0	MOST_HATED	0.0	0.0	0.0	0
212207	D2_AnL	cycle	0	3	hp_below:36|timer:0|set_flag_var:1	0	skill	16563	0	0	ME	0.0	0.0	0.0	0
212207	D2_AnL	cycle	0	3	hp_below:36|timer:0|set_flag_var:1	1	skill	16837	0	0	ME	0.0	0.0	0.0	0
212207	D2_AnL	cycle	0	3	hp_below:36|timer:0|set_flag_var:1	2	skill	16838	0	0	ME	0.0	0.0	0.0	0
212207	D2_AnL	cycle	1	2	timer:0|hp_between:37:74|set_flag_var:0	0	arm	0	10000	0		0.0	0.0	0.0	0
212207	D2_AnL	cycle	1	2	timer:0|hp_between:37:74|set_flag_var:0	1	skill	16563	0	0	ME	0.0	0.0	0.0	0
212207	D2_AnL	cycle	1	2	timer:0|hp_between:37:74|set_flag_var:0	2	skill	16837	0	0	ME	0.0	0.0	0.0	0
212207	D2_AnL	cycle	2	1	timer:0	0	arm	0	6000	0		0.0	0.0	0.0	0
212207	D2_AnL	on_enter_attack_state	0	4		0	arm	0	6000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	0	11	timer:7|hp_below:20	0	arm	7	35000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	0	11	timer:7|hp_below:20	1	skill	16861	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	1	10	timer:0|hp_below:20|set_flag_var:3	0	arm	6	9000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	1	10	timer:0|hp_below:20|set_flag_var:3	1	arm	7	35000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	1	10	timer:0|hp_below:20|set_flag_var:3	2	skill	17974	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	1	10	timer:0|hp_below:20|set_flag_var:3	3	skill	16861	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	2	9	hp_between:22:49|timer:4	0	arm	4	35000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	2	9	hp_between:22:49|timer:4	1	skill	18028	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	2	9	hp_between:22:49|timer:4	2	skill	17935	0	0	MOST_HATED	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	3	8	timer:5|hp_between:22:49	0	skill	17848	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	3	8	timer:5|hp_between:22:49	1	skill	16861	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	4	7	timer:0|hp_between:22:49|set_flag_var:2	0	arm	0	9000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	4	7	timer:0|hp_between:22:49|set_flag_var:2	1	arm	4	46000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	4	7	timer:0|hp_between:22:49|set_flag_var:2	2	arm	5	8000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	4	7	timer:0|hp_between:22:49|set_flag_var:2	3	skill	17855	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	4	7	timer:0|hp_between:22:49|set_flag_var:2	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	5	6	timer:3|hp_between:52:79	0	arm	3	35000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	5	6	timer:3|hp_between:52:79	1	skill	18028	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	6	5	timer:2|hp_between:52:79	0	skill	17848	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	6	5	timer:2|hp_between:52:79	1	skill	18028	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	7	4	timer:0|hp_between:52:79|set_flag_var:1	0	arm	3	46000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	7	4	timer:0|hp_between:52:79|set_flag_var:1	1	arm	2	8000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	7	4	timer:0|hp_between:52:79|set_flag_var:1	2	arm	0	9000	0		0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	7	4	timer:0|hp_between:52:79|set_flag_var:1	3	skill	17855	0	0	ME	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	7	4	timer:0|hp_between:52:79|set_flag_var:1	4	switch_to	0	0	0	LOWEST_HP	0.0	0.0	0.0	0
212247	CKrall_FhA	cycle	8	3	timer:1|hp_between:82:99	0	arm	1	30000	0		0.0	0.0	0.0	0
