guard_npc_id	pattern	low_hp	high_hp	chance	placement	live_seconds	spawn_range	attack_hate	summons
296127	BGuard_ChiefB_L_L50	0	24	100	SELF	600	8	0	295215*1
296128	BGuard_ChiefB_L_L50	0	24	100	SELF	600	8	0	295215*1
296129	BGuard_ChiefB_L_L50	0	24	100	SELF	600	8	0	295215*1
296130	BGuard_ChiefB_D_L50	0	24	100	SELF	600	8	0	295216*1
296131	BGuard_ChiefB_D_L50	0	24	100	SELF	600	8	0	295216*1
296132	BGuard_ChiefB_D_L50	0	24	100	SELF	600	8	0	295216*1
296133	BGuard_ChiefB_Dr_L50	0	24	100	SELF	600	8	0	295217*1
296134	BGuard_ChiefB_Dr_L50	0	24	100	SELF	600	8	0	295217*1
296135	BGuard_ChiefB_Dr_L50	0	24	100	SELF	600	8	0	295217*1
296145	BGuard_ChiefB_L_L50M	0	24	100	SELF	600	8	0	296058*1
296146	BGuard_ChiefB_L_L50M	0	24	100	SELF	600	8	0	296058*1
296147	BGuard_ChiefB_L_L50M	0	24	100	SELF	600	8	0	296058*1
296148	BGuard_ChiefB_D_L50M	0	24	100	SELF	600	8	0	296059*1
296149	BGuard_ChiefB_D_L50M	0	24	100	SELF	600	8	0	296059*1
296150	BGuard_ChiefB_D_L50M	0	24	100	SELF	600	8	0	296059*1
296151	BGuard_ChiefB_Dr_L50M	0	24	100	SELF	600	8	0	296060*1
296152	BGuard_ChiefB_Dr_L50M	0	24	100	SELF	600	8	0	296060*1
296153	BGuard_ChiefB_Dr_L50M	0	24	100	SELF	600	8	0	296060*1
296193	LGuard_WhA_L43	0	34	100	SELF	600	3	0	207612*1
296194	LGuard_WhA_L53	0	34	100	SELF	600	3	0	207622*1
296195	DGuard_WhA_L43	0	34	100	SELF	600	3	0	207617*1
296196	DGuard_WhA_L53	0	34	100	SELF	600	3	0	207627*1
296197	LGuard_ReA_L43	0	34	100	TARGET	100	1	0	207634*1
296198	DGuard_ReA_L43	0	34	100	TARGET	100	1	0	207639*1
296199	LGuard_PhB_L52	0	34	50	TARGET	600	3	0	207645*2
296199	LGuard_PhB_L52	0	100	50	TARGET	600	3	0	207644*2
296200	DGuard_ReA_L51	0	34	100	TARGET	100	1	0	207640*1
296201	DGuard_PhB_L52	0	34	50	TARGET	600	3	0	207649*2
296201	DGuard_PhB_L52	0	100	50	TARGET	600	3	0	207648*2
296253	LGuard_RhA_L43	0	34	100	SELF	600	3	0	207674*2,207634*3
296253	LGuard_RhA_L43	36	70	100	TARGET	600	3	0	207634*3
296254	LGuard_RhA_L43	0	34	100	SELF	600	3	0	207674*2,207634*3
296254	LGuard_RhA_L43	36	70	100	TARGET	600	3	0	207634*3
296255	LGuard_AhA_L43	0	34	100	SELF	600	3	0	207675*2,207676*1
296256	LGuard_WhA_L43	0	34	100	SELF	600	3	0	207612*1
296257	LGuard_PhA_L43	0	34	50	SELF	600	3	0	207677*3,207678*2
296257	LGuard_PhA_L43	36	70	50	SELF	600	3	0	207677*2,207678*1
296257	LGuard_PhA_L43	71	100	50	SELF	600	3	0	207677*2
296258	DGuard_RhA_L43	0	34	100	SELF	600	3	0	207679*2,207639*3
296258	DGuard_RhA_L43	36	70	100	TARGET	600	3	0	207639*3
296259	DGuard_RhA_L43	0	34	100	SELF	600	3	0	207679*2,207639*3
296259	DGuard_RhA_L43	36	70	100	TARGET	600	3	0	207639*3
296260	DGuard_AhA_L43	0	34	100	SELF	600	3	0	207680*2,207681*1
296261	DGuard_WhA_L43	0	34	100	SELF	600	3	0	207617*1
296262	DGuard_PhA_L43	0	34	50	SELF	600	3	0	207682*3,207683*2
296262	DGuard_PhA_L43	36	70	50	SELF	600	3	0	207682*2,207683*1
296262	DGuard_PhA_L43	71	100	50	SELF	600	3	0	207682*2
296263	LGuard_RhA_L53	0	34	100	SELF	600	3	0	207685*2,207684*3
296263	LGuard_RhA_L53	36	70	100	TARGET	600	3	0	207684*3
296264	LGuard_RhA_L53	0	34	100	SELF	600	3	0	207685*2,207684*3
296264	LGuard_RhA_L53	36	70	100	TARGET	600	3	0	207684*3
296265	LGuard_AhA_L53	0	34	100	SELF	600	3	0	207686*2,207687*1
296266	LGuard_WhA_L53	0	34	100	SELF	600	3	0	207622*1
296267	LGuard_PhA_L53	0	34	50	SELF	600	3	0	207688*3,207689*2
296267	LGuard_PhA_L53	36	70	50	SELF	600	3	0	207688*2,207689*1
296267	LGuard_PhA_L53	71	100	50	SELF	600	3	0	207688*2
296268	DGuard_RhA_L53	0	34	100	SELF	600	3	0	207691*2,207690*3
296268	DGuard_RhA_L53	36	70	100	TARGET	600	3	0	207690*3
296269	DGuard_RhA_L53	0	34	100	SELF	600	3	0	207691*2,207690*3
296269	DGuard_RhA_L53	36	70	100	TARGET	600	3	0	207690*3
296270	DGuard_AhA_L53	0	34	100	SELF	600	3	0	207692*2,207693*1
296271	DGuard_WhA_L53	0	34	100	SELF	600	3	0	207627*1
296272	DGuard_PhA_L53	0	34	50	SELF	600	3	0	207694*3,207695*2
296272	DGuard_PhA_L53	36	70	50	SELF	600	3	0	207694*2,207695*1
296272	DGuard_PhA_L53	71	100	50	SELF	600	3	0	207694*2
296277	LGuard_ReA_L41	0	34	100	TARGET	100	1	0	207632*1
296278	LGuard_RhB_L42	0	34	100	TARGET	100	3	0	207633*3
296278	LGuard_RhB_L42	36	70	100	TARGET	100	3	0	207633*2
296287	LGuard_PhB_L42	0	34	50	TARGET	600	3	0	207643*2
296287	LGuard_PhB_L42	0	100	50	TARGET	600	3	0	207642*2
296292	LGuard_ReA_L51	0	34	100	TARGET	100	1	0	207635*1
296293	LGuard_RhB_L52	0	34	100	TARGET	100	3	0	207636*3
296293	LGuard_RhB_L52	36	70	100	TARGET	100	3	0	207636*2
296302	LGuard_PhB_L52	0	34	50	TARGET	600	3	0	207645*2
296302	LGuard_PhB_L52	0	100	50	TARGET	600	3	0	207644*2
296307	DGuard_ReA_L41	0	34	100	TARGET	100	1	0	207637*1
296308	DGuard_RhB_L42	0	34	100	TARGET	100	3	0	207638*3
296308	DGuard_RhB_L42	36	70	100	TARGET	100	3	0	207638*2
296317	DGuard_PhB_L42	0	34	50	TARGET	600	3	0	207647*2
296317	DGuard_PhB_L42	0	100	50	TARGET	600	3	0	207646*2
296322	DGuard_ReA_L51	0	34	100	TARGET	100	1	0	207640*1
296323	DGuard_RhB_L52	0	34	100	TARGET	100	3	0	207641*3
296323	DGuard_RhB_L52	36	70	100	TARGET	100	3	0	207641*2
296332	DGuard_PhB_L52	0	34	50	TARGET	600	3	0	207649*2
296332	DGuard_PhB_L52	0	100	50	TARGET	600	3	0	207648*2
296392	LGuard_RhB_L50	0	34	100	TARGET	100	3	0	295131*3
296392	LGuard_RhB_L50	36	70	100	TARGET	100	3	0	295131*2
296395	LGuard_PhB_L50	0	34	50	TARGET	600	3	0	295141*2
296395	LGuard_PhB_L50	0	100	50	TARGET	600	3	0	295141*2
296397	DGuard_RhB_L50	0	34	100	TARGET	100	3	0	295142*3
296397	DGuard_RhB_L50	36	70	100	TARGET	100	3	0	295142*2
296400	DGuard_PhB_L50	0	34	50	TARGET	600	3	0	295152*2
296400	DGuard_PhB_L50	0	100	50	TARGET	600	3	0	295152*2
296402	DrGuard_RhB_L50	0	100	100	TARGET	100	2	0	295153*2
296402	DrGuard_RhB_L50	0	34	100	TARGET	0	2	0	295153*1
296402	DrGuard_RhB_L50	36	70	100	TARGET	100	2	0	295153*2
296407	LGuard_RhA_L50	0	34	100	SELF	600	3	0	295132*2,295131*3
296407	LGuard_RhA_L50	36	70	100	TARGET	600	3	0	295131*3
296408	LGuard_AhA_L50	0	34	100	SELF	600	3	0	295133*2,295134*1
296409	LGuard_WhA_L50	0	34	100	SELF	600	3	0	295135*1
296410	LGuard_PhA_L50	0	34	50	SELF	600	3	0	295140*3,295141*2
296410	LGuard_PhA_L50	36	70	50	SELF	600	3	0	295140*2,295141*1
296410	LGuard_PhA_L50	71	100	50	SELF	600	3	0	295140*2
296412	DGuard_RhA_L50	0	34	100	SELF	600	3	0	295143*2,295142*3
296412	DGuard_RhA_L50	36	70	100	TARGET	600	3	0	295142*3
296413	DGuard_AhA_L50	0	34	100	SELF	600	3	0	295144*2,295145*1
296414	DGuard_WhA_L50	0	34	100	SELF	600	3	0	295146*1
296415	DGuard_PhA_L50	0	34	50	SELF	600	3	0	295151*3,295152*2
296415	DGuard_PhA_L50	36	70	50	SELF	600	3	0	295151*2,295152*1
296415	DGuard_PhA_L50	71	100	50	SELF	600	3	0	295151*2
296417	DrGuard_RhA_L50	0	34	100	TARGET	600	3	0	295153*3
296417	DrGuard_RhA_L50	0	100	100	TARGET	600	3	0	295153*2
296417	DrGuard_RhA_L50	36	70	100	TARGET	600	3	0	295153*3
296422	LGuard_RhB_L50M	0	34	100	TARGET	100	3	0	296061*3
296422	LGuard_RhB_L50M	36	70	100	TARGET	100	3	0	296061*2
296425	LGuard_PhB_L50M	0	34	50	TARGET	600	3	0	296071*2
296425	LGuard_PhB_L50M	0	100	50	TARGET	600	3	0	296071*2
296427	DGuard_RhB_L50M	0	34	100	TARGET	100	3	0	296072*3
296427	DGuard_RhB_L50M	36	70	100	TARGET	100	3	0	296072*2
296430	DGuard_PhB_L50M	0	34	50	TARGET	600	3	0	296082*2
296430	DGuard_PhB_L50M	0	100	50	TARGET	600	3	0	296082*2
296432	DrGuard_RhB_L50M	0	100	100	TARGET	100	2	0	296083*2
296432	DrGuard_RhB_L50M	0	34	100	TARGET	0	2	0	296083*1
296432	DrGuard_RhB_L50M	36	70	100	TARGET	100	2	0	296083*2
296441	BGuard_ChiefS	0	100	100	SELF	6	0	0	296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1
296441	BGuard_ChiefS	0	100	100	SELF	6	0	0	296440*1,296440*1,296440*1,296440*1,296440*1,296440*1,296440*1,296440*1,296440*1,296440*1,296440*1,296440*1
296441	BGuard_ChiefS	0	19	100	SELF	6	0	0	296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1,296439*1
296441	BGuard_ChiefS	21	40	100	SELF	0	0	0	296438*1,296438*1,296438*1,296438*1,296438*1,296438*1
296441	BGuard_ChiefS	21	40	100	SELF	0	0	0	296438*1,296438*1,296438*1,296438*1,296438*1,296438*1
296441	BGuard_ChiefS	21	40	100	SELF	0	0	0	296438*1,296438*1,296438*1,296438*1,296438*1,296438*1
296441	BGuard_ChiefS	41	55	100	SELF	0	0	0	296437*1,296437*1,296437*1,296437*1,296437*1,296437*1,296437*1,296437*1
296441	BGuard_ChiefS	41	55	100	TARGET	0	2	0	296437*1
296441	BGuard_ChiefS	41	55	100	TARGET	0	2	0	296437*1
296441	BGuard_ChiefS	41	55	100	SELF	0	0	0	296437*1,296437*1,296437*1,296437*1,296437*1,296437*1,296437*1,296437*1
296441	BGuard_ChiefS	56	70	100	SELF	0	0	0	296436*1,296436*1,296436*1,296436*1,296436*1,296436*1,296436*1,296436*1,296436*1,296436*1
296441	BGuard_ChiefS	56	70	100	SELF	0	0	0	296436*1,296436*1,296436*1,296436*1,296436*1,296436*1,296436*1,296436*1,296436*1,296436*1
296464	LGuard_RsA	0	49	100	TARGET	18	3	1	296465*2
296469	LGuard_WsA	0	100	100	TARGET	30	0	1	296470*1
296471	LGuard_WsB	0	100	33	TARGET	30	0	1	296470*1
296472	LGuard_PsA	0	100	50	SELF	30	5	0	296473*1
296472	LGuard_PsA	0	100	100	SELF	30	0	0	296474*1
296477	DGuard_RsA	0	49	100	TARGET	18	3	100	296478*2
296482	DGuard_WsA	0	100	100	TARGET	30	0	1	296483*1
296484	DGuard_WsB	0	100	33	TARGET	30	0	1	296483*1
296485	DGuard_PsA	0	100	50	SELF	30	5	0	296486*1
296485	DGuard_PsA	0	100	100	SELF	30	0	0	296487*1
296498	DrGuard_RsA	0	49	100	TARGET	18	3	1	296499*2
296498	DrGuard_RsA	0	49	100	TARGET	18	0	100	296499*1
296498	DrGuard_RsA	0	100	100	TARGET	18	0	100	296500*1
296501	DrGuard_RsB	0	100	50	TARGET	18	0	1	296499*1
296501	DrGuard_RsB	0	100	100	TARGET	18	0	1	296500*1
296506	DrGuard_PsA	0	100	100	SELF	30	5	0	296509*1
296506	DrGuard_PsA	26	50	100	SELF	0	5	0	296508*2
296515	BGuard_ChiefF4_D	0	19	100	SELF	0	0	0	296533*1
296515	BGuard_ChiefF4_D	21	40	100	SELF	0	0	0	296534*1
296515	BGuard_ChiefF4_D	41	60	100	SELF	0	0	0	296534*1
296520	BGuard_ChiefF4_Dr	0	19	100	SELF	0	0	0	296540*1
296520	BGuard_ChiefF4_Dr	21	40	100	SELF	0	0	0	296541*1
296520	BGuard_ChiefF4_Dr	41	60	100	SELF	0	0	0	296541*1
296529	LGuard_RsA	0	49	100	TARGET	18	3	1	296465*2
296531	LGuard_WsA	0	100	100	TARGET	30	0	1	296470*1
296532	LGuard_PsA	0	100	50	SELF	30	5	0	296473*1
296532	LGuard_PsA	0	100	100	SELF	30	0	0	296474*1
296536	DGuard_RsA	0	49	100	TARGET	18	3	100	296478*2
296538	DGuard_WsA	0	100	100	TARGET	30	0	1	296483*1
296539	DGuard_PsA	0	100	50	SELF	30	5	0	296486*1
296539	DGuard_PsA	0	100	100	SELF	30	0	0	296487*1
296543	DrGuard_RsA	0	49	100	TARGET	18	3	1	296499*2
296543	DrGuard_RsA	0	49	100	TARGET	18	0	100	296499*1
296543	DrGuard_RsA	0	100	100	TARGET	18	0	100	296500*1
296564	LGuard_ReA_L55	0	34	100	TARGET	100	1	0	296617*1
296565	LGuard_ReA_L56	0	34	100	TARGET	100	1	0	296618*1
296566	LGuard_RhB_L53	0	34	100	TARGET	100	3	0	207684*3
296566	LGuard_RhB_L53	36	70	100	TARGET	100	3	0	207684*2
296567	LGuard_RhB_L54	0	34	100	TARGET	100	3	0	296616*3
296567	LGuard_RhB_L54	36	70	100	TARGET	100	3	0	296616*2
296568	LGuard_RhB_L55	0	34	100	TARGET	100	3	0	296617*3
296568	LGuard_RhB_L55	36	70	100	TARGET	100	3	0	296617*2
296569	LGuard_RhA_L56	0	34	100	SELF	600	3	0	207698*2,207697*3
296569	LGuard_RhA_L56	36	70	100	TARGET	600	3	0	207697*3
296570	LGuard_RhA_L57	0	34	100	SELF	600	3	0	296623*2,296619*3
296570	LGuard_RhA_L57	36	70	100	TARGET	600	3	0	296619*3
296571	LGuard_RhA_L57	0	34	100	SELF	600	3	0	296623*2,296619*3
296571	LGuard_RhA_L57	36	70	100	TARGET	600	3	0	296619*3
296572	LGuard_RhA_L58	0	34	100	SELF	600	3	0	296624*2,296620*3
296572	LGuard_RhA_L58	36	70	100	TARGET	600	3	0	296620*3
296573	LGuard_RhA_L60	0	34	100	SELF	600	3	0	296625*2,296621*3
296573	LGuard_RhA_L60	36	70	100	TARGET	600	3	0	296621*3
296583	LGuard_AhA_L56	0	34	100	SELF	600	3	0	296626*2,296627*1
296584	LGuard_AhA_L57	0	34	100	SELF	600	3	0	296628*2,296629*1
296585	LGuard_AhA_L57	0	34	100	SELF	600	3	0	296628*2,296629*1
296586	LGuard_AhA_L58	0	34	100	SELF	600	3	0	296630*2,296631*1
296587	LGuard_AhA_L60	0	34	100	SELF	600	3	0	296632*2,296633*1
296597	LGuard_WhA_L56	0	34	100	SELF	600	3	0	207699*1
296598	LGuard_WhA_L57	0	34	100	SELF	600	3	0	296634*1
296599	LGuard_WhA_L57	0	34	100	SELF	600	3	0	296634*1
296600	LGuard_WhA_L58	0	34	100	SELF	600	3	0	207704*1
296601	LGuard_WhA_L60	0	34	100	SELF	600	3	0	296639*1
296608	LGuard_PhB_L53	0	34	50	TARGET	600	3	0	296645*2
296608	LGuard_PhB_L53	0	100	50	TARGET	600	3	0	296644*2
296609	LGuard_PhB_L54	0	34	50	TARGET	600	3	0	296647*2
296609	LGuard_PhB_L54	0	100	50	TARGET	600	3	0	296646*2
296610	LGuard_PhB_L55	0	34	50	TARGET	600	3	0	296649*2
296610	LGuard_PhB_L55	0	100	50	TARGET	600	3	0	296648*2
296611	LGuard_PhA_L56	0	34	50	SELF	600	3	0	207709*3,207710*2
296611	LGuard_PhA_L56	36	70	50	SELF	600	3	0	207709*2,207710*1
296611	LGuard_PhA_L56	71	100	50	SELF	600	3	0	207709*2
296612	LGuard_PhA_L57	0	34	50	SELF	600	3	0	296650*3,296651*2
296612	LGuard_PhA_L57	36	70	50	SELF	600	3	0	296650*2,296651*1
296612	LGuard_PhA_L57	71	100	50	SELF	600	3	0	296650*2
296613	LGuard_PhA_L57	0	34	50	SELF	600	3	0	296650*3,296651*2
296613	LGuard_PhA_L57	36	70	50	SELF	600	3	0	296650*2,296651*1
296613	LGuard_PhA_L57	71	100	50	SELF	600	3	0	296650*2
296614	LGuard_PhA_L58	0	34	50	SELF	600	3	0	296652*3,296653*2
296614	LGuard_PhA_L58	36	70	50	SELF	600	3	0	296652*2,296653*1
296614	LGuard_PhA_L58	71	100	50	SELF	600	3	0	296652*2
296615	LGuard_PhA_L60	0	34	50	SELF	600	3	0	296654*3,296655*2
296615	LGuard_PhA_L60	36	70	50	SELF	600	3	0	296654*2,296655*1
296615	LGuard_PhA_L60	71	100	50	SELF	600	3	0	296654*2
296674	DGuard_ReA_L55	0	34	100	TARGET	100	1	0	296727*1
296675	DGuard_ReA_L56	0	34	100	TARGET	100	1	0	296728*1
296676	DGuard_RhB_L53	0	34	100	TARGET	100	3	0	207690*3
296676	DGuard_RhB_L53	36	70	100	TARGET	100	3	0	207690*2
296677	DGuard_RhB_L54	0	34	100	TARGET	100	3	0	296726*3
296677	DGuard_RhB_L54	36	70	100	TARGET	100	3	0	296726*2
296678	DGuard_RhB_L55	0	34	100	TARGET	100	3	0	296727*3
296678	DGuard_RhB_L55	36	70	100	TARGET	100	3	0	296727*2
296679	DGuard_RhA_L56	0	34	100	SELF	600	3	0	296732*2,296728*3
296679	DGuard_RhA_L56	36	70	100	TARGET	600	3	0	296728*3
296680	DGuard_RhA_L57	0	34	100	SELF	600	3	0	296733*2,296729*3
296680	DGuard_RhA_L57	36	70	100	TARGET	600	3	0	296729*3
296681	DGuard_RhA_L57	0	34	100	SELF	600	3	0	296733*2,296729*3
296681	DGuard_RhA_L57	36	70	100	TARGET	600	3	0	296729*3
296682	DGuard_RhA_L58	0	34	100	SELF	600	3	0	296734*2,296730*3
296682	DGuard_RhA_L58	36	70	100	TARGET	600	3	0	296730*3
296683	DGuard_RhA_L60	0	34	100	SELF	600	3	0	296735*2,296731*3
296683	DGuard_RhA_L60	36	70	100	TARGET	600	3	0	296731*3
296693	DGuard_AhA_L56	0	34	100	SELF	600	3	0	296736*2,296737*1
296694	DGuard_AhA_L57	0	34	100	SELF	600	3	0	296738*2,296739*1
296695	DGuard_AhA_L57	0	34	100	SELF	600	3	0	296738*2,296739*1
296696	DGuard_AhA_L58	0	34	100	SELF	600	3	0	296740*2,296741*1
296697	DGuard_AhA_L60	0	34	100	SELF	600	3	0	296742*2,296743*1
296707	DGuard_WhA_L56	0	34	100	SELF	600	3	0	207712*1
296708	DGuard_WhA_L57	0	34	100	SELF	600	3	0	296744*1
296709	DGuard_WhA_L57	0	34	100	SELF	600	3	0	296744*1
296710	DGuard_WhA_L58	0	34	100	SELF	600	3	0	207717*1
296711	DGuard_WhA_L60	0	34	100	SELF	600	3	0	296749*1
296718	DGuard_PhB_L53	0	34	50	TARGET	600	3	0	296755*2
296718	DGuard_PhB_L53	0	100	50	TARGET	600	3	0	296754*2
296719	DGuard_PhB_L54	0	34	50	TARGET	600	3	0	296757*2
296719	DGuard_PhB_L54	0	100	50	TARGET	600	3	0	296756*2
296720	DGuard_PhB_L55	0	34	50	TARGET	600	3	0	296759*2
296720	DGuard_PhB_L55	0	100	50	TARGET	600	3	0	296758*2
296721	DGuard_PhA_L56	0	34	50	SELF	600	3	0	207722*3,207723*2
296721	DGuard_PhA_L56	36	70	50	SELF	600	3	0	207722*2,207723*1
296721	DGuard_PhA_L56	71	100	50	SELF	600	3	0	207722*2
296722	DGuard_PhA_L57	0	34	50	SELF	600	3	0	296760*3,296761*2
296722	DGuard_PhA_L57	36	70	50	SELF	600	3	0	296760*2,296761*1
296722	DGuard_PhA_L57	71	100	50	SELF	600	3	0	296760*2
296723	DGuard_PhA_L57	0	34	50	SELF	600	3	0	296760*3,296761*2
296723	DGuard_PhA_L57	36	70	50	SELF	600	3	0	296760*2,296761*1
296723	DGuard_PhA_L57	71	100	50	SELF	600	3	0	296760*2
296724	DGuard_PhA_L58	0	34	50	SELF	600	3	0	296762*3,296763*2
296724	DGuard_PhA_L58	36	70	50	SELF	600	3	0	296762*2,296763*1
296724	DGuard_PhA_L58	71	100	50	SELF	600	3	0	296762*2
296725	DGuard_PhA_L60	0	34	50	SELF	600	3	0	296764*3,296765*2
296725	DGuard_PhA_L60	36	70	50	SELF	600	3	0	296764*2,296765*1
296725	DGuard_PhA_L60	71	100	50	SELF	600	3	0	296764*2
296771	LGuard_ReA_L55	0	34	100	TARGET	100	1	0	296617*1
296772	LGuard_RhB_L55	0	34	100	TARGET	100	3	0	296617*3
296772	LGuard_RhB_L55	36	70	100	TARGET	100	3	0	296617*2
296773	LGuard_RhA_L55	0	34	100	SELF	600	3	0	296867*2,296617*3
296773	LGuard_RhA_L55	36	70	100	TARGET	600	3	0	296617*3
296776	LGuard_ReA_L55	0	34	100	TARGET	100	1	0	296617*1
296777	LGuard_RhB_L55	0	34	100	TARGET	100	3	0	296617*3
296777	LGuard_RhB_L55	36	70	100	TARGET	100	3	0	296617*2
296778	LGuard_RhA_L55	0	34	100	SELF	600	3	0	296867*2,296617*3
296778	LGuard_RhA_L55	36	70	100	TARGET	600	3	0	296617*3
296781	LGuard_AhA_L55	0	34	100	SELF	600	3	0	296868*2,296869*1
296786	LGuard_WhA_L55	0	34	100	SELF	600	3	0	296870*1
296791	LGuard_WhA_L55	0	34	100	SELF	600	3	0	296870*1
296793	LGuard_PhB_L55	0	34	50	TARGET	600	3	0	296649*2
296793	LGuard_PhB_L55	0	100	50	TARGET	600	3	0	296648*2
296794	LGuard_PhA_L55	0	34	50	SELF	600	3	0	296648*3,296649*2
296794	LGuard_PhA_L55	36	70	50	SELF	600	3	0	296648*2,296649*1
296794	LGuard_PhA_L55	71	100	50	SELF	600	3	0	296648*2
296800	DGuard_ReA_L55	0	34	100	TARGET	100	1	0	296727*1
296801	DGuard_RhB_L55	0	34	100	TARGET	100	3	0	296727*3
296801	DGuard_RhB_L55	36	70	100	TARGET	100	3	0	296727*2
296802	DGuard_RhA_L55	0	34	100	SELF	600	3	0	296875*2,296727*3
296802	DGuard_RhA_L55	36	70	100	TARGET	600	3	0	296727*3
296805	DGuard_ReA_L55	0	34	100	TARGET	100	1	0	296727*1
296806	DGuard_RhB_L55	0	34	100	TARGET	100	3	0	296727*3
296806	DGuard_RhB_L55	36	70	100	TARGET	100	3	0	296727*2
296807	DGuard_RhA_L55	0	34	100	SELF	600	3	0	296875*2,296727*3
296807	DGuard_RhA_L55	36	70	100	TARGET	600	3	0	296727*3
296810	DGuard_AhA_L55	0	34	100	SELF	600	3	0	296876*2,296877*1
296815	DGuard_WhA_L55	0	34	100	SELF	600	3	0	296878*1
296820	DGuard_WhA_L55	0	34	100	SELF	600	3	0	296878*1
296822	DGuard_PhB_L55	0	34	50	TARGET	600	3	0	296759*2
296822	DGuard_PhB_L55	0	100	50	TARGET	600	3	0	296758*2
296823	DGuard_PhA_L55	0	34	50	SELF	600	3	0	296758*3,296759*2
296823	DGuard_PhA_L55	36	70	50	SELF	600	3	0	296758*2,296759*1
296823	DGuard_PhA_L55	71	100	50	SELF	600	3	0	296758*2
296831	DrGuard_ReA_L55	0	34	100	TARGET	600	3	0	296883*1
296832	DrGuard_RhB_L55	0	100	100	TARGET	100	2	0	296883*2
296832	DrGuard_RhB_L55	0	34	100	TARGET	0	2	0	296883*1
296832	DrGuard_RhB_L55	36	70	100	TARGET	100	2	0	296883*2
296833	DrGuard_RhA_L55	0	34	100	TARGET	600	3	0	296883*3
296833	DrGuard_RhA_L55	0	100	100	TARGET	600	3	0	296883*2
296833	DrGuard_RhA_L55	36	70	100	TARGET	600	3	0	296883*3
296836	DrGuard_ReA_L55	0	34	100	TARGET	600	3	0	296883*1
296837	DrGuard_RhB_L55	0	100	100	TARGET	100	2	0	296883*2
296837	DrGuard_RhB_L55	0	34	100	TARGET	0	2	0	296883*1
296837	DrGuard_RhB_L55	36	70	100	TARGET	100	2	0	296883*2
296838	DrGuard_RhA_L55	0	34	100	TARGET	600	3	0	296883*3
296838	DrGuard_RhA_L55	0	100	100	TARGET	600	3	0	296883*2
296838	DrGuard_RhA_L55	36	70	100	TARGET	600	3	0	296883*3
296846	DrGuard_WeA_L55	0	34	75	SELF	600	2	0	296884*2
296851	DrGuard_WeA_L55	0	34	75	SELF	600	2	0	296884*2
297079	BGuard_ChiefF4_D	0	19	100	SELF	0	0	0	296533*1
297079	BGuard_ChiefF4_D	21	40	100	SELF	0	0	0	296534*1
297079	BGuard_ChiefF4_D	41	60	100	SELF	0	0	0	296534*1
297080	BGuard_ChiefF4_Dr	0	19	100	SELF	0	0	0	296540*1
297080	BGuard_ChiefF4_Dr	21	40	100	SELF	0	0	0	296541*1
297080	BGuard_ChiefF4_Dr	41	60	100	SELF	0	0	0	296541*1
297117	BGuard_ChiefA_Renew_Gate_Li	0	100	100	SELF	600	2	0	297111*1,297112*1
297118	BGuard_ChiefA_Renew_Gate_Da	0	100	100	SELF	600	2	0	297113*1,297114*1
297119	BGuard_ChiefA_Renew_Gate_Dr	0	100	100	SELF	600	2	0	297115*1,297116*1
798926	LGuard_WhA_L60	0	34	100	SELF	600	3	0	296639*1
798927	LGuard_WhA_L58	0	34	100	SELF	600	3	0	207704*1
798928	LGuard_AhA_L58	0	34	100	SELF	600	3	0	296630*2,296631*1
798929	LGuard_WhA_L57	0	34	100	SELF	600	3	0	296634*1
798930	LGuard_WhA_L57	0	34	100	SELF	600	3	0	296634*1
798931	LGuard_RhA_L58	0	34	100	SELF	600	3	0	296624*2,296620*3
798931	LGuard_RhA_L58	36	70	100	TARGET	600	3	0	296620*3
798958	LGuard_WhA_L60	0	34	100	SELF	600	3	0	296639*1
799005	LGuard_ReA_L56	0	34	100	TARGET	100	1	0	296618*1
799009	LGuard_ReA_L56	0	34	100	TARGET	100	1	0	296618*1
799010	LGuard_RhA_L57	0	34	100	SELF	600	3	0	296623*2,296619*3
799010	LGuard_RhA_L57	36	70	100	TARGET	600	3	0	296619*3
799225	DGuard_PhA_L60	0	34	50	SELF	600	3	0	296764*3,296765*2
799225	DGuard_PhA_L60	36	70	50	SELF	600	3	0	296764*2,296765*1
799225	DGuard_PhA_L60	71	100	50	SELF	600	3	0	296764*2
799226	DGuard_RhA_L58	0	34	100	SELF	600	3	0	296734*2,296730*3
799226	DGuard_RhA_L58	36	70	100	TARGET	600	3	0	296730*3
799227	DGuard_PhA_L57	0	34	50	SELF	600	3	0	296760*3,296761*2
799227	DGuard_PhA_L57	36	70	50	SELF	600	3	0	296760*2,296761*1
799227	DGuard_PhA_L57	71	100	50	SELF	600	3	0	296760*2
799295	DGuard_ReA_L55	0	34	100	TARGET	100	1	0	296727*1
799300	DGuard_ReA_L56	0	34	100	TARGET	100	1	0	296728*1
799318	DGuard_ReA_L56	0	34	100	TARGET	100	1	0	296728*1
799323	DGuard_PhA_L60	0	34	50	SELF	600	3	0	296764*3,296765*2
799323	DGuard_PhA_L60	36	70	50	SELF	600	3	0	296764*2,296765*1
799323	DGuard_PhA_L60	71	100	50	SELF	600	3	0	296764*2
799327	DGuard_PhA_L57	0	34	50	SELF	600	3	0	296760*3,296761*2
