npc	pattern	handler	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z
219998	WorldRaid_Dyna_Hard	on_wake_up	0	7		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
219999	WorldRaid_VMR_Strong	on_wake_up	0	1		0	sysmsg	1402384	0	0		0.0	0.0	0.0
219999	WorldRaid_VMR_Strong	on_wake_up	0	1		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
219999	WorldRaid_VMR_Strong	on_wake_up	0	1		2	spawn	855258	1	3600	for_the_fight_self	0.0	0.0	0.0
220001	WorldRaid_Dyna_Hard	on_wake_up	0	7		0	sysmsg	1402384	0	0		0.0	0.0	0.0
220001	WorldRaid_Dyna_Hard	on_wake_up	0	7		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
220002	WorldRaid_VMR_Strong	on_wake_up	0	1		0	sysmsg	1402384	0	0		0.0	0.0	0.0
220002	WorldRaid_VMR_Strong	on_wake_up	0	1		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
220002	WorldRaid_VMR_Strong	on_wake_up	0	1		2	spawn	855258	1	3600	for_the_fight_self	0.0	0.0	0.0
220006	LF5_NewSpecies_As_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220007	LF5_NewSpecies_As_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220027	LF5_NewSpecies_As_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220175	LF5_NewSpecies_Fi_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220176	LF5_NewSpecies_As_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220177	LF5_NewSpecies_Pr_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220178	LF5_NewSpecies_Wi_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220179	LF5_NewSpecies_Fi_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220180	LF5_NewSpecies_As_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220181	LF5_NewSpecies_Pr_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
220182	LF5_NewSpecies_Wi_KJS	on_wake_up	0	100		0	skill	16873	0	0	ME	0.0	0.0	0.0
230028	ShulackRose_Mus_Debuffer	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230030	ShulackRose_As_DotDD	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230034	ShulackRose_Mus_Debuffer	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230036	ShulackRose_As_DotDD	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230040	ShulackRose_Mus_Debuffer	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230041	ShulackRose_As_HideMove	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230041	ShulackRose_As_HideMove	on_wake_up	0	7		1	skill	16822	0	0	ME	0.0	0.0	0.0
230043	ShulackRose_Pr_Heal	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230045	ShulackRose_Pr_Heal	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230047	ShulackRose_Pr_Heal	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
230376	IDF5_R2_Victim_Fake	on_wake_up	0	1		0	skill	21091	0	0	ME	0.0	0.0	0.0
230776	IDF5_TD_Wave5_Boss	on_wake_up	0	1		0	spawn	284698	1	0	for_the_fight_self	0.0	0.0	0.0
230776	IDF5_TD_Wave5_Boss	on_wake_up	0	1		1	sysmsg	1401819	0	0		0.0	0.0	0.0
230776	IDF5_TD_Wave5_Boss	on_wake_up	0	1		2	spawn	855545	1	0	for_the_fight_self	0.0	0.0	0.0
231014	IDRose_M_Ratman_Wa_S_An	on_wake_up	0	95		0	skill	20557	0	0	ME	0.0	0.0	0.0
231015	IDRose_M_Ratman_Wa_P_Ae	on_wake_up	0	95		0	skill	20557	0	0	ME	0.0	0.0	0.0
231408	ShulackRose_Fi_Tanker	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
231489	Vri_Post_2nd_Q_As_N_65_Ah	on_wake_up	0	7		0	skill	21135	0	0	ME	0.0	0.0	0.0
231489	Vri_Post_2nd_Q_As_N_65_Ah	on_wake_up	0	7		1	skill	20700	0	0	ME	0.0	0.0	0.0
231503	EleAir_As_N_65_Ah	on_wake_up	0	7		0	skill	21146	0	0	ME	0.0	0.0	0.0
231512	Vri_dbomb_Q_Gu_N_65_Ae	on_wake_up	0	7		0	skill	21135	0	0	ME	0.0	0.0	0.0
231512	Vri_dbomb_Q_Gu_N_65_Ae	on_wake_up	0	7		1	skill	20700	0	0	ME	0.0	0.0	0.0
231515	Vri_Post_I_Poison_As_N_65_Ah	on_wake_up	0	7		0	skill	21135	0	0	ME	0.0	0.0	0.0
231515	Vri_Post_I_Poison_As_N_65_Ah	on_wake_up	0	7		1	skill	20700	0	0	ME	0.0	0.0	0.0
231519	Vri_SelfHBuff_I_Mu_N_65_Ae	on_wake_up	0	7		0	skill	21135	0	0	ME	0.0	0.0	0.0
231519	Vri_SelfHBuff_I_Mu_N_65_Ae	on_wake_up	0	7		1	skill	20700	0	0	ME	0.0	0.0	0.0
231523	Shulack_NoLaw_As_N_65_Ae	on_wake_up	0	7		0	skill	20557	0	0	ME	0.0	0.0	0.0
231526	VriTR_BleedAr_Q_Ra_N_65_Ae	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
233151	IDDF2Flying_event01_D_KrallKeeperTRe_Nd_55_Ah	on_idle_timer	0	7		0	despawn_self	0	0	0		0.0	0.0	0.0
233160	IDDF2Flying_event01_D_KrallKeeperTRe_Nd_55_Ah	on_idle_timer	0	7		0	despawn_self	0	0	0		0.0	0.0	0.0
233251	IDDF2Flying_event01_D_KrallKeeperTRe_Nd_55_Ah	on_idle_timer	0	7		0	despawn_self	0	0	0		0.0	0.0	0.0
233357	IDDreadgion_03_DrakanSc_Tiamat_60_Ae	on_wake_up	0	6	chance:25	0	skill	20251	0	0	ME	0.0	0.0	0.0
233372	TDown_DrakanSc_Tiamat_60_Ae	on_wake_up	0	6	chance:25	0	skill	20251	0	0	ME	0.0	0.0	0.0
233386	Dread03_BoxSpawn01	on_wake_up	0	1		0	sysmsg	1401421	0	0		0.0	0.0	0.0
233386	Dread03_BoxSpawn01	on_wake_up	0	1		1	despawn_self	0	0	0		0.0	0.0	0.0
233387	Dread03_BoxSpawn02	on_wake_up	0	1		0	sysmsg	1401424	0	0		0.0	0.0	0.0
233387	Dread03_BoxSpawn02	on_wake_up	0	1		1	despawn_self	0	0	0		0.0	0.0	0.0
233542	IDF5_TD_War_FTank_PC	on_wake_up	0	7		0	spawn	831981	1	0	for_the_fight_self	0.0	0.0	0.0
233570	IDLDF5_Under_01_War_Guard_01	on_wake_up	0	7		0	sysmsg	1401966	0	0		0.0	0.0	0.0
233571	IDLDF5_Under_01_War_Guard_02	on_wake_up	0	7		0	sysmsg	1401950	0	0		0.0	0.0	0.0
233572	IDLDF5_Under_01_War_Guard_03	on_wake_up	0	7		0	sysmsg	1401966	0	0		0.0	0.0	0.0
233573	IDLDF5_Under_01_War_Guard_04	on_idle_timer	0	7		0	sysmsg	1401951	0	0		0.0	0.0	0.0
233573	IDLDF5_Under_01_War_Guard_04	on_idle_timer	0	7		1	timer	0	0	0		0.0	0.0	0.0
233573	IDLDF5_Under_01_War_Guard_04	on_wake_up	0	7		0	sysmsg	1401950	0	0		0.0	0.0	0.0
233573	IDLDF5_Under_01_War_Guard_04	on_wake_up	0	7		1	timer	3000	0	0		0.0	0.0	0.0
233583	IDLDF5_Under_01_War_MSG_04	on_idle_timer	0	7		0	sysmsg	1401968	0	0		0.0	0.0	0.0
233583	IDLDF5_Under_01_War_MSG_04	on_idle_timer	0	7		1	timer	0	0	0		0.0	0.0	0.0
233583	IDLDF5_Under_01_War_MSG_04	on_wake_up	0	7		0	sysmsg	1402086	0	0		0.0	0.0	0.0
233583	IDLDF5_Under_01_War_MSG_04	on_wake_up	0	7		1	timer	3000	0	0		0.0	0.0	0.0
233859	IDdreadgion04_NoShownpc_Broad_01	on_wake_up	0	7		0	var	0	1	0	cBossFlag	0.0	0.0	0.0
233859	IDdreadgion04_NoShownpc_Broad_01	on_wake_up	0	7		1	broadcast	21111	50	0		0.0	0.0	0.0
233895	IDLDF4R_Re_01_Stone	on_wake_up	0	7		0	skill	21655	0	0	ME	0.0	0.0	0.0
233895	IDLDF4R_Re_01_Stone	on_wake_up	0	7		1	broadcast	1001	50	0		0.0	0.0	0.0
233909	LDF4_Advance_DrakanTiamat_WI	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
233910	LDF4_Advance_DrakanTiamat_WI	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
233911	LDF4_Advance_DrakanTiamat_WI	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
234106	LDF5_Fortress_Killer	on_wake_up	0	100		0	broadcast	25300	50	0		0.0	0.0	0.0
234108	LDF5_Fortress_Killer	on_wake_up	0	100		0	broadcast	25300	50	0		0.0	0.0	0.0
234146	RuneWeapon_NoShow_NPC_01	on_wake_up	0	7		0	skill_now	21371	0	0	ME	0.0	0.0	0.0
234146	RuneWeapon_NoShow_NPC_01	on_wake_up	0	7		1	despawn_self	0	0	0		0.0	0.0	0.0
234219	LDF4_Advance_DrakanTiamat_Fi	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
234229	LDF4_Advance_DrakanTiamat_Fi	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
234546	LDF5_LGuard_DisputePvP_Hide_PM_Ae	on_wake_up	0	99		0	skill	20664	0	0	ME	0.0	0.0	0.0
234546	LDF5_LGuard_DisputePvP_Hide_PM_Ae	on_wake_up	0	99		1	skill	17332	0	0	ME	0.0	0.0	0.0
234548	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234548	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	17166	0	0	ME	0.0	0.0	0.0
234550	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234550	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	17166	0	0	ME	0.0	0.0	0.0
234552	LDF5_LGuard_DisputePvP_Hide_PM_Ae	on_wake_up	0	99		0	skill	20664	0	0	ME	0.0	0.0	0.0
234552	LDF5_LGuard_DisputePvP_Hide_PM_Ae	on_wake_up	0	99		1	skill	17332	0	0	ME	0.0	0.0	0.0
234554	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234554	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	17166	0	0	ME	0.0	0.0	0.0
234556	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234556	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	17166	0	0	ME	0.0	0.0	0.0
234559	WorldRaid_Turret_Easy	on_wake_up	0	1000		0	spawn	855257	1	0	for_the_fight_self	0.0	0.0	0.0
234559	WorldRaid_Turret_Easy	on_wake_up	0	1000		1	sysmsg	1402384	0	0		0.0	0.0	0.0
234559	WorldRaid_Turret_Easy	on_wake_up	0	1000		2	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234563	WorldRaid_Turret_Easy	on_wake_up	0	1000		0	spawn	855257	1	0	for_the_fight_self	0.0	0.0	0.0
234563	WorldRaid_Turret_Easy	on_wake_up	0	1000		1	sysmsg	1402384	0	0		0.0	0.0	0.0
234563	WorldRaid_Turret_Easy	on_wake_up	0	1000		2	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234564	WorldRaid_Dyna_Normal	on_wake_up	0	7		0	sysmsg	1402384	0	0		0.0	0.0	0.0
234564	WorldRaid_Dyna_Normal	on_wake_up	0	7		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234565	WorldRaid_Dyna_Easy	on_wake_up	0	7		0	sysmsg	1402384	0	0		0.0	0.0	0.0
234565	WorldRaid_Dyna_Easy	on_wake_up	0	7		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234567	WorldRaid_Dyna_Normal	on_wake_up	0	7		0	sysmsg	1402384	0	0		0.0	0.0	0.0
234567	WorldRaid_Dyna_Normal	on_wake_up	0	7		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234569	WorldRaid_Dyna_Easy	on_wake_up	0	7		0	sysmsg	1402384	0	0		0.0	0.0	0.0
234569	WorldRaid_Dyna_Easy	on_wake_up	0	7		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234603	WorldRaid_Turret_Normal_02	on_wake_up	0	1000		0	spawn	855255	1	0	for_the_fight_self	0.0	0.0	0.0
234603	WorldRaid_Turret_Normal_02	on_wake_up	0	1000		1	sysmsg	1402384	0	0		0.0	0.0	0.0
234603	WorldRaid_Turret_Normal_02	on_wake_up	0	1000		2	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234604	WorldRaid_Dyna_Hard	on_wake_up	0	7		0	sysmsg	1402384	0	0		0.0	0.0	0.0
234604	WorldRaid_Dyna_Hard	on_wake_up	0	7		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234605	WorldRaid_Turret_Normal_03	on_wake_up	0	1000		0	spawn	855255	1	0	for_the_fight_self	0.0	0.0	0.0
234605	WorldRaid_Turret_Normal_03	on_wake_up	0	1000		1	sysmsg	1402384	0	0		0.0	0.0	0.0
234605	WorldRaid_Turret_Normal_03	on_wake_up	0	1000		2	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234607	WorldRaid_Turret_Normal	on_wake_up	0	1000		0	spawn	855255	1	0	for_the_fight_self	0.0	0.0	0.0
234607	WorldRaid_Turret_Normal	on_wake_up	0	1000		1	sysmsg	1402384	0	0		0.0	0.0	0.0
234607	WorldRaid_Turret_Normal	on_wake_up	0	1000		2	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234610	WorldRaid_Dyna_Hard	on_wake_up	0	7		0	sysmsg	1402384	0	0		0.0	0.0	0.0
234610	WorldRaid_Dyna_Hard	on_wake_up	0	7		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234613	WorldRaid_VMR_Strong	on_wake_up	0	1		0	sysmsg	1402384	0	0		0.0	0.0	0.0
234613	WorldRaid_VMR_Strong	on_wake_up	0	1		1	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234613	WorldRaid_VMR_Strong	on_wake_up	0	1		2	spawn	855258	1	3600	for_the_fight_self	0.0	0.0	0.0
234615	WorldRaid_Turret_Normal	on_wake_up	0	1000		0	spawn	855255	1	0	for_the_fight_self	0.0	0.0	0.0
234615	WorldRaid_Turret_Normal	on_wake_up	0	1000		1	sysmsg	1402384	0	0		0.0	0.0	0.0
234615	WorldRaid_Turret_Normal	on_wake_up	0	1000		2	spawn	702549	1	5	for_the_fight_self	0.0	0.0	0.0
234694	LDF4_Advance_DrakanTiamat_WI	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
234695	LDF4_Advance_DrakanTiamat_WI	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
234696	LDF4_Advance_DrakanTiamat_WI	on_wake_up	0	7		0	skill	20656	0	0	ME	0.0	0.0	0.0
234772	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234772	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234773	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234773	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234790	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234790	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234791	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234791	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234808	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234808	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234809	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234809	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234820	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234820	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234821	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234821	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234832	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234832	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234833	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234833	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234844	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234844	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234845	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234845	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234856	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234856	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234857	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234857	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234868	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234868	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234869	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234869	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234880	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234880	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234881	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234881	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234892	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234892	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234893	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234893	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234904	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234904	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234905	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234905	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234910	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234910	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234911	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234911	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234916	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234916	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234917	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234917	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234922	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234922	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234923	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234923	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234928	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234928	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234929	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234929	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234934	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234934	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234935	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234935	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234940	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234940	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234941	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234941	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234946	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234946	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234947	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234947	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234952	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234952	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234953	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234953	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234958	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234958	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234959	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234959	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234964	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234964	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
234965	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
234965	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	18762	0	0	ME	0.0	0.0	0.0
235175	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
235175	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	17320	0	0	ME	0.0	0.0	0.0
235176	LDF4_Advance_Guard_Ra	on_wake_up	0	7		0	skill	20664	0	0	ME	0.0	0.0	0.0
235181	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
235181	F5_PvP_LGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	17320	0	0	ME	0.0	0.0	0.0
235182	LDF4_Advance_Guard_Ra	on_wake_up	0	7		0	skill	20664	0	0	ME	0.0	0.0	0.0
235199	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
235199	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	17166	0	0	ME	0.0	0.0	0.0
235205	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		0	skill	20664	0	0	ME	0.0	0.0	0.0
235205	F5_PvP_DGuard_As_Ae_Hide	on_wake_up	0	95		1	skill	17166	0	0	ME	0.0	0.0	0.0
