npc	pattern	handler	killer	branch	priority	guards	order	kind	a1	a2	a3	place	x	y	z	group
217531	IDArena_S4_Monster_3	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217532	IDArena_S4_Monster_4	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217533	IDArena_S4_Monster_5	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217534	IDArena_S4_Monster_6	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217535	IDArena_S4_Monster_7	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217536	IDArena_S4_Monster_8	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217537	IDArena_S4_Monster_3	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217538	IDArena_S4_Monster_4	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217539	IDArena_S4_Monster_5	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217540	IDArena_S4_Monster_6	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217541	IDArena_S4_Monster_7	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217542	IDArena_S4_Monster_8	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217543	IDArena_S4_Named_1	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217545	IDArena_S4_Monster_R1	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217546	IDArena_S4_Monster_R2	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217547	IDArena_S4_Monster_R3	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217548	IDArena_S4_Monster_R4	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217549	IDArena_S4_Monster_R5	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217550	IDArena_S4_Monster_R6	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217551	IDArena_S4_Named_R1	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217552	IDArena_S4_Named_R2	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217552	IDArena_S4_Named_R2	on_die	ANY	0	7		1	despawn	1	0	0		0.0	0.0	0.0	0
217553	IDArena_S4_Named_R3	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217553	IDArena_S4_Named_R3	on_die	ANY	0	7		1	spawn	281197	1	6	for_the_fight_self	0.0	0.0	0.0	1
217554	IDArena_S4_Named_R4	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217555	IDArena_S4_Named_R5	on_die	ANY	0	7		0	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217555	IDArena_S4_Named_R5	on_die	ANY	0	7		1	spawn	281335	1	6	for_the_fight_absolute	0.0	0.0	0.0	2
217557	IDArena_S5_Monster_1	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217558	IDArena_S5_Monster_2	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217559	IDArena_S5_Monster_3	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217560	IDArena_S5_Monster_4	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217561	IDArena_S5_Monster_5	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217562	IDArena_S5_Monster_6	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217563	IDArena_S5_Monster_7	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217564	IDArena_S5_Monster_8	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217565	IDArena_S5_Monster_9	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217566	IDArena_S5_Monster_10	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217567	IDArena_S5_Named_1	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217568	IDArena_S6_Monster_1	on_die	ANY	0	7		0	var	0	1	0	Condition_S6	0.0	0.0	0.0	0
217568	IDArena_S6_Monster_1	on_die	ANY	0	7		1	spawn	205413	1	0	for_the_fight_self	0.0	0.0	0.0	1
217569	IDArena_S6_Monster_2	on_die	ANY	0	7		0	var	0	1	0	Condition_S6	0.0	0.0	0.0	0
217569	IDArena_S6_Monster_2	on_die	ANY	0	7		1	spawn	205414	1	0	for_the_fight_self	0.0	0.0	0.0	1
217570	IDArena_S6_Monster_3	on_die	ANY	0	7		0	var	0	1	0	Condition_S6	0.0	0.0	0.0	0
217570	IDArena_S6_Monster_3	on_die	ANY	0	7		1	spawn	217571	5	30	for_the_fight_self	0.0	0.0	0.0	1
217572	IDArena_S6_Named_1	on_die	ANY	0	7		0	var	0	1	0	Condition_S6	0.0	0.0	0.0	0
217572	IDArena_S6_Named_1	on_die	ANY	0	7		1	spawn	217573	1	0	for_the_fight_self	0.0	0.0	0.0	1
217574	IDArena_S6_Monster_7	on_die	ANY	0	7		0	var	0	1	0	Condition_S6	0.0	0.0	0.0	0
217579	IDArena_S7_Named_2	on_die	ANY	0	7		0	say	1500212	0	0		0.0	0.0	0.0	0
217579	IDArena_S7_Named_2	on_die	ANY	0	7		1	var	0	1	0	Condition_S7_L	0.0	0.0	0.0	0
217583	IDArena_S7_D_Named_2	on_die	ANY	0	7		0	say	1500214	0	0		0.0	0.0	0.0	0
217583	IDArena_S7_D_Named_2	on_die	ANY	0	7		1	var	0	1	0	Condition_S7_D	0.0	0.0	0.0	0
217584	IDArena_S7_D_Named_3	on_die	ANY	0	7		0	despawn	1	0	0		0.0	0.0	0.0	0
217584	IDArena_S7_D_Named_3	on_die	ANY	0	7		1	say	1500218	0	0		0.0	0.0	0.0	0
217584	IDArena_S7_D_Named_3	on_die	ANY	0	7		2	var	0	1	0	Condition_S7_D	0.0	0.0	0.0	0
217585	IDArena_S7_D_Named_4	on_die	ANY	0	7		0	despawn	1	0	0		0.0	0.0	0.0	0
217585	IDArena_S7_D_Named_4	on_die	ANY	0	7		1	say	1500222	0	0		0.0	0.0	0.0	0
217585	IDArena_S7_D_Named_4	on_die	ANY	0	7		2	var	0	1	0	Condition_S7_D	0.0	0.0	0.0	0
217585	IDArena_S7_D_Named_4	on_die	ANY	0	7		3	spawn	282435	1	5	for_the_fight_self	0.0	0.0	0.0	0
217588	IDArena_S8_Named_1	on_die	ANY	0	7		0	var	0	1	0	Condition_S8	0.0	0.0	0.0	0
217589	IDArena_S8_Named_2	on_die	ANY	0	7		0	var	0	1	0	Condition_S8	0.0	0.0	0.0	0
217591	IDArena_S8_Named_4	on_die	ANY	0	16		0	var	0	1	0	Condition_S8	0.0	0.0	0.0	0
217591	IDArena_S8_Named_4	on_die	ANY	0	16		1	despawn	1	0	0		0.0	0.0	0.0	0
217591	IDArena_S8_Named_4	on_die	ANY	0	16		2	despawn	2	0	0		0.0	0.0	0.0	0
217591	IDArena_S8_Named_4	on_die	ANY	0	16		3	spawn	204655	1	0	for_the_fight_absolute	1001.0	2828.0	235.66	5
217592	IDArena_S8_Named_5	on_die	ANY	0	7		0	var	0	1	0	Condition_S8	0.0	0.0	0.0	0
217592	IDArena_S8_Named_5	on_killed_by_user	KilledByPlayer	0	14		0	say	341127	0	0		0.0	0.0	0.0	0
217592	IDArena_S8_Named_5	on_killed_by_user	KilledByPlayer	0	14		1	spawn	280790	1	120	for_the_fight_self	0.0	0.0	0.0	1
217594	IDArena_S9_Named_1	on_die	ANY	0	7		0	var	0	1	0	Condition_S9	0.0	0.0	0.0	0
217598	IDArena_S9_Named_5	on_die	ANY	0	7		0	var	0	1	0	Condition_S9	0.0	0.0	0.0	0
217600	IDArena_S10_Monster_1	on_die	ANY	0	7		0	var	0	1	0	Condition_S10	0.0	0.0	0.0	0
217601	IDArena_S10_Monster_2	on_die	ANY	0	7		0	var	0	1	0	Condition_S10	0.0	0.0	0.0	0
217601	IDArena_S10_Monster_2	on_killed_by_user	KilledByPlayer	0	15		0	despawn	1	0	0		0.0	0.0	0.0	0
217602	IDArena_S10_Monster_3	on_die	ANY	0	7		0	var	0	1	0	Condition_S10	0.0	0.0	0.0	0
217603	IDArena_S10_Monster_4	on_die	ANY	0	7		0	var	0	1	0	Condition_S10	0.0	0.0	0.0	0
217604	IDArena_S10_Monster_5	on_die	ANY	0	7		0	var	0	1	0	Condition_S10	0.0	0.0	0.0	0
217605	IDArena_S10_Monster_6	on_die	ANY	0	7		0	var	0	1	0	Condition_S10	0.0	0.0	0.0	0
217607	IDArena_S10_Named_1	on_die	ANY	0	7		0	despawn	1	0	0		0.0	0.0	0.0	0
217607	IDArena_S10_Named_1	on_die	ANY	0	7		1	var	0	1	0	Condition_S10	0.0	0.0	0.0	0
217608	IDArena_S10_Named_2	on_die	ANY	0	23		0	var	0	1	0	Condition_S10	0.0	0.0	0.0	0
217608	IDArena_S10_Named_2	on_die	ANY	0	23		1	despawn	1	0	0		0.0	0.0	0.0	0
217608	IDArena_S10_Named_2	on_die	ANY	0	23		2	despawn	2	0	0		0.0	0.0	0.0	0
217608	IDArena_S10_Named_2	on_die	ANY	0	23		3	despawn	3	0	0		0.0	0.0	0.0	0
217640	Raksha_EvileyeLight	on_die	ANY	0	7	set_flag_var:0	0	sysmsg	1401160	0	0		0.0	0.0	0.0	0
217640	Raksha_EvileyeLight	on_die	ANY	0	7	set_flag_var:0	1	var	0	1	0	idraksha_evileyenamedspawn	0.0	0.0	0.0	0
217648	IDF4Re_Drana_golem	on_die	ANY	0	7		0	spawn	282379	1	5	for_the_fight_self	0.0	0.0	0.0	1
217648	IDF4Re_Drana_golem	on_die	ANY	0	7		1	broadcast	10	30	0		0.0	0.0	0.0	0
217649	IDF4Re_Drana_Named_H	on_die	ANY	0	7		0	spawn	282379	1	5	for_the_fight_absolute	1037.0	986.0	328.0	1
217651	IDArena_S5_MonsterDrop_7	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217652	IDArena_S5_MonsterDrop_8	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217653	IDArena_S5_MonsterDrop_9	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217654	IDArena_S5_MonsterDrop_10	on_die	ANY	0	7		0	var	0	1	0	Condition_S4	0.0	0.0	0.0	0
217656	Station_DrakanD	on_die	ANY	0	7		0	var	0	1	0	IDStation_Score	0.0	0.0	0.0	0
217754	IDArena_S9_Bonus_1	on_die	ANY	0	7		0	var	1	0	0	STAGE9_OVER	0.0	0.0	0.0	0
217784	IDArena_Solo_S1_Rafflesia_L	on_die	ANY	0	7		0	var	0	1	0	Condition_S1_L	0.0	0.0	0.0	0
217785	IDArena_Solo_S1_Rafflesia_D	on_die	ANY	0	7		0	var	0	1	0	Condition_S1_D	0.0	0.0	0.0	0
217786	IDArena_Solo_S2_Nor1	on_die	ANY	0	7		0	var	0	1	0	Condition_S4A	0.0	0.0	0.0	0
217787	IDArena_Solo_S2_Nor2	on_die	ANY	0	7		0	var	0	1	0	Condition_S4B	0.0	0.0	0.0	0
217788	IDArena_Solo_S2_MuMu	on_die	ANY	0	7		0	say	342150	0	0		0.0	0.0	0.0	0
217788	IDArena_Solo_S2_MuMu	on_die	ANY	0	7		1	var	0	1	0	Condition_S4A	0.0	0.0	0.0	0
217789	IDArena_Solo_S2_Nuki	on_die	ANY	0	7		0	say	342151	0	0		0.0	0.0	0.0	0
217789	IDArena_Solo_S2_Nuki	on_die	ANY	0	7		1	var	0	1	0	Condition_S4A	0.0	0.0	0.0	0
217790	IDArena_Solo_S2_Kaki	on_die	ANY	0	7		0	say	342149	0	0		0.0	0.0	0.0	0
217790	IDArena_Solo_S2_Kaki	on_die	ANY	0	7		1	var	0	1	0	Condition_S4A	0.0	0.0	0.0	0
217791	IDArena_Solo_S2_Wir	on_die	ANY	0	7		0	say	342420	0	0		0.0	0.0	0.0	0
217791	IDArena_Solo_S2_Wir	on_die	ANY	0	7		1	var	0	1	0	Condition_S4B	0.0	0.0	0.0	0
217792	IDArena_Solo_S2_Hamam	on_die	ANY	0	7		0	say	342426	0	0		0.0	0.0	0.0	0
217792	IDArena_Solo_S2_Hamam	on_die	ANY	0	7		1	var	0	1	0	Condition_S4B	0.0	0.0	0.0	0
217793	IDArena_Solo_S2_Anger	on_die	ANY	0	7		0	despawn	1	0	0		0.0	0.0	0.0	0
217793	IDArena_Solo_S2_Anger	on_die	ANY	0	7		1	say	342423	0	0		0.0	0.0	0.0	0
217793	IDArena_Solo_S2_Anger	on_die	ANY	0	7		2	var	0	1	0	Condition_S4B	0.0	0.0	0.0	0
217797	IDArena_Solo_S3_Tiara	on_die	ANY	0	7		0	var	0	1	0	Condition_S2A	0.0	0.0	0.0	0
217798	IDArena_Solo_S3_Kara	on_die	ANY	0	7		0	var	0	1	0	Condition_S2A	0.0	0.0	0.0	0
217799	IDArena_Solo_S3_Victoriana	on_die	ANY	0	7		0	var	0	1	0	Condition_S2A	0.0	0.0	0.0	0
217800	IDArena_Solo_S3_Sprigg	on_die	ANY	0	7		0	broadcast	1001	100	0		0.0	0.0	0.0	0
217800	IDArena_Solo_S3_Sprigg	on_die	ANY	0	7		1	var	0	1	0	Condition_S2B	0.0	0.0	0.0	0
217801	IDArena_Solo_S3_Cherubim	on_die	ANY	0	7		0	broadcast	1002	100	0		0.0	0.0	0.0	0
217801	IDArena_Solo_S3_Cherubim	on_die	ANY	0	7		1	var	0	1	0	Condition_S2B	0.0	0.0	0.0	0
217803	IDArena_Solo_S4B_Dukaki	on_die	ANY	0	7		0	var	0	1	0	Dukaki_Count	0.0	0.0	0.0	0
217807	IDArena_Solo_S5_Fi	on_die	ANY	0	7		0	say	342404	0	0		0.0	0.0	0.0	0
217807	IDArena_Solo_S5_Fi	on_die	ANY	0	7		1	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217808	IDArena_Solo_S5_As	on_die	ANY	0	7		0	say	342406	0	0		0.0	0.0	0.0	0
217808	IDArena_Solo_S5_As	on_die	ANY	0	7		1	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217809	IDArena_Solo_S5_Ma	on_die	ANY	0	7		0	despawn	1	0	0		0.0	0.0	0.0	0
217809	IDArena_Solo_S5_Ma	on_die	ANY	0	7		1	say	342408	0	0		0.0	0.0	0.0	0
217809	IDArena_Solo_S5_Ma	on_die	ANY	0	7		2	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217810	IDArena_Solo_S5_Pr	on_die	ANY	0	7		0	despawn	1	0	0		0.0	0.0	0.0	0
217810	IDArena_Solo_S5_Pr	on_die	ANY	0	7		1	say	342410	0	0		0.0	0.0	0.0	0
217810	IDArena_Solo_S5_Pr	on_die	ANY	0	7		2	var	0	1	0	Condition_S5_L	0.0	0.0	0.0	0
217811	IDArena_Solo_S5_Fi_D	on_die	ANY	0	7		0	say	342438	0	0		0.0	0.0	0.0	0
217811	IDArena_Solo_S5_Fi_D	on_die	ANY	0	7		1	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217812	IDArena_Solo_S5_As_D	on_die	ANY	0	7		0	say	342440	0	0		0.0	0.0	0.0	0
217812	IDArena_Solo_S5_As_D	on_die	ANY	0	7		1	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217813	IDArena_Solo_S5_Ma_D	on_die	ANY	0	7		0	despawn	1	0	0		0.0	0.0	0.0	0
217813	IDArena_Solo_S5_Ma_D	on_die	ANY	0	7		1	say	342442	0	0		0.0	0.0	0.0	0
217813	IDArena_Solo_S5_Ma_D	on_die	ANY	0	7		2	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217814	IDArena_Solo_S5_Pr_D	on_die	ANY	0	7		0	despawn	1	0	0		0.0	0.0	0.0	0
217814	IDArena_Solo_S5_Pr_D	on_die	ANY	0	7		1	say	342444	0	0		0.0	0.0	0.0	0
217814	IDArena_Solo_S5_Pr_D	on_die	ANY	0	7		2	var	0	1	0	Condition_S5_D	0.0	0.0	0.0	0
217842	IDArena_Solo_S4_Kalnif	on_die	ANY	0	30		0	var	0	1	0	Condition_S3A	0.0	0.0	0.0	0
217843	IDArena_Solo_S4_KalnifR	on_die	ANY	0	22		0	var	0	1	0	Condition_S3	0.0	0.0	0.0	0
217844	IDArena_Solo_S4_Zaif	on_die	ANY	0	30		0	var	0	1	0	Condition_S3B	0.0	0.0	0.0	0
217845	IDArena_Solo_S4_ZaifR	on_die	ANY	0	18		0	var	0	1	0	Condition_S3	0.0	0.0	0.0	0
218185	IDArena_Solo_H1_DrakanAs_noble	on_die	ANY	0	7		0	var	1	0	0	STAGE6_OVER	0.0	0.0	0.0	0
218185	IDArena_Solo_H1_DrakanAs_noble	on_die	ANY	0	7		1	say	342455	0	0		0.0	0.0	0.0	0
218192	IDArena_Solo_H2_TempleL_Fi	on_die	ANY	0	7		0	var	1	0	0	STAGE6_OVER	0.0	0.0	0.0	0
218200	IDArena_Solo_H2_TempleD_Fi	on_die	ANY	0	7		0	var	1	0	0	STAGE6_OVER	0.0	0.0	0.0	0
218213	IDArena_Solo_S2_Nor2	on_die	ANY	0	7		0	var	0	1	0	Condition_S4B	0.0	0.0	0.0	0
218229	LDF4b_Cavalry_Pagati_Fighter	on_die	ANY	0	9		0	spawn	282797	1	10	self	0.0	0.0	0.0	0
218230	LDF4b_Cavalry_Pagati_Fighter_58	on_die	ANY	0	9		0	spawn	282798	1	10	self	0.0	0.0	0.0	0
218573	IDStation_Darkan_3F_Room3_P1	on_die	ANY	0	7		0	var	0	1	0	IDStation_Score	0.0	0.0	0.0	0
218574	IDStation_Darkan_3F_Room3_P1	on_die	ANY	0	7		0	var	0	1	0	IDStation_Score	0.0	0.0	0.0	0
218575	IDStation_Darkan_3F_Room3_P1	on_die	ANY	0	7		0	var	0	1	0	IDStation_Score	0.0	0.0	0.0	0
218576	IDStation_Darkan_3F_Room3_P2	on_die	ANY	0	7		0	var	0	1	0	IDStation_Score	0.0	0.0	0.0	0
218577	IDStation_IronGolem_Named	on_die	ANY	0	7		0	var	0	1	0	IDStation_Score	0.0	0.0	0.0	0
218616	IDCTH_Rudra	on_die	ANY	0	7		0	spawn	730287	1	0	for_the_fight_absolute	564.0	1335.0	224.0	5
218616	IDCTH_Rudra	on_die	ANY	0	7		1	say	1500092	0	0		0.0	0.0	0.0	0
218616	IDCTH_Rudra	on_die	ANY	0	7		2	spawn	702658	1	0	for_the_fight_self	0.0	0.0	0.0	0
218616	IDCTH_Rudra	on_die	ANY	0	7		3	despawn	1	0	0		0.0	0.0	0.0	0
218618	IDAbRe_Core_NamedA1	on_die	ANY	0	9		0	spawn	282011	1	60	for_the_fight_absolute	448.99	694.32	433.06	1
218670	IDDramata_Drakan_G_Fi	on_die	ANY	0	7		0	spawn	282704	1	5	for_the_fight_absolute	565.0	242.0	68.0	1
218671	IDDramata_Drakan_G_Wi	on_die	ANY	0	7		0	spawn	282704	1	5	for_the_fight_absolute	565.0	242.0	68.0	1
218672	IDDramata_Drakan_G_As	on_die	ANY	0	7		0	spawn	282704	1	5	for_the_fight_absolute	565.0	242.0	68.0	1
218673	IDDramata_Drakan_G_As	on_die	ANY	0	7		0	spawn	282704	1	5	for_the_fight_absolute	565.0	242.0	68.0	1
218782	LDF4a_SandWarm_Monarch	on_die	ANY	0	90		0	despawn	1	0	0		0.0	0.0	0.0	0
218782	LDF4a_SandWarm_Monarch	on_die	ANY	0	90		1	say	1500274	0	0		0.0	0.0	0.0	0
218782	LDF4a_SandWarm_Monarch	on_die	ANY	0	90		2	spawn	730497	1	0	for_the_fight_absolute	474.0	489.0	105.0	0
218783	IDArena_pvp01_S1_Tbox	on_die	ANY	0	7		0	var	0	1	0	S1_BOX	0.0	0.0	0.0	0
218784	IDArena_pvp01_S1_Tbox	on_die	ANY	0	7		0	var	0	1	0	S1_BOX	0.0	0.0	0.0	0
218785	IDArena_pvp01_S2_Tbox	on_die	ANY	0	7		0	var	0	1	0	S2_BOX	0.0	0.0	0.0	0
218786	IDArena_pvp01_S2_Tbox	on_die	ANY	0	7		0	var	0	1	0	S2_BOX	0.0	0.0	0.0	0
218787	IDArena_pvp01_S3_Tbox	on_die	ANY	0	7		0	var	0	1	0	S3_BOX	0.0	0.0	0.0	0
218788	IDArena_pvp01_S3_Tbox	on_die	ANY	0	7		0	var	0	1	0	S3_BOX	0.0	0.0	0.0	0
218789	IDArena_pvp01_S4_Tbox	on_die	ANY	0	7		0	var	0	1	0	S4_BOX	0.0	0.0	0.0	0
218790	IDArena_pvp01_S4_Tbox	on_die	ANY	0	7		0	var	0	1	0	S4_BOX	0.0	0.0	0.0	0
218791	IDArena_pvp01_S5_Tbox	on_die	ANY	0	7		0	var	0	1	0	S5_BOX	0.0	0.0	0.0	0
218792	IDArena_pvp01_S5_Tbox	on_die	ANY	0	7		0	var	0	1	0	S5_BOX	0.0	0.0	0.0	0
218793	IDArena_pvp01_S6_Tbox	on_die	ANY	0	7		0	var	0	1	0	S6_BOX	0.0	0.0	0.0	0
218794	IDArena_pvp01_S6_Tbox	on_die	ANY	0	7		0	var	0	1	0	S6_BOX	0.0	0.0	0.0	0
218799	IDArena_pvp02_S3_Tbox	on_die	ANY	0	7		0	var	0	1	0	S3_BOX	0.0	0.0	0.0	0
218801	IDArena_pvp02_S3_Tbox	on_die	ANY	0	7		0	var	0	1	0	S3_BOX	0.0	0.0	0.0	0
218809	IDArena_pvp01_S1_Tbox	on_die	ANY	0	7		0	var	0	1	0	S1_BOX	0.0	0.0	0.0	0
218810	IDArena_pvp01_S2_Tbox	on_die	ANY	0	7		0	var	0	1	0	S2_BOX	0.0	0.0	0.0	0
218811	IDArena_pvp01_S3_Tbox	on_die	ANY	0	7		0	var	0	1	0	S3_BOX	0.0	0.0	0.0	0
218812	IDArena_pvp01_S4_Tbox	on_die	ANY	0	7		0	var	0	1	0	S4_BOX	0.0	0.0	0.0	0
218813	IDArena_pvp01_S5_Tbox	on_die	ANY	0	7		0	var	0	1	0	S5_BOX	0.0	0.0	0.0	0
218814	IDArena_pvp01_S6_Tbox	on_die	ANY	0	7		0	var	0	1	0	S6_BOX	0.0	0.0	0.0	0
218832	IDArena_pvp01_S1_Tbox	on_die	ANY	0	7		0	var	0	1	0	S1_BOX	0.0	0.0	0.0	0
218833	IDArena_pvp01_S1_Tbox	on_die	ANY	0	7		0	var	0	1	0	S1_BOX	0.0	0.0	0.0	0
218834	IDArena_pvp01_S1_Tbox	on_die	ANY	0	7		0	var	0	1	0	S1_BOX	0.0	0.0	0.0	0
218835	IDArena_pvp01_S2_Tbox	on_die	ANY	0	7		0	var	0	1	0	S2_BOX	0.0	0.0	0.0	0
218836	IDArena_pvp01_S2_Tbox	on_die	ANY	0	7		0	var	0	1	0	S2_BOX	0.0	0.0	0.0	0
218837	IDArena_pvp01_S2_Tbox	on_die	ANY	0	7		0	var	0	1	0	S2_BOX	0.0	0.0	0.0	0
218838	IDArena_pvp01_S3_Tbox	on_die	ANY	0	7		0	var	0	1	0	S3_BOX	0.0	0.0	0.0	0
218839	IDArena_pvp01_S3_Tbox	on_die	ANY	0	7		0	var	0	1	0	S3_BOX	0.0	0.0	0.0	0
218840	IDArena_pvp01_S3_Tbox	on_die	ANY	0	7		0	var	0	1	0	S3_BOX	0.0	0.0	0.0	0
218841	IDArena_pvp01_S4_Tbox	on_die	ANY	0	7		0	var	0	1	0	S4_BOX	0.0	0.0	0.0	0
218842	IDArena_pvp01_S4_Tbox	on_die	ANY	0	7		0	var	0	1	0	S4_BOX	0.0	0.0	0.0	0
218843	IDArena_pvp01_S4_Tbox	on_die	ANY	0	7		0	var	0	1	0	S4_BOX	0.0	0.0	0.0	0
218844	IDArena_pvp01_S5_Tbox	on_die	ANY	0	7		0	var	0	1	0	S5_BOX	0.0	0.0	0.0	0
218845	IDArena_pvp01_S5_Tbox	on_die	ANY	0	7		0	var	0	1	0	S5_BOX	0.0	0.0	0.0	0
218846	IDArena_pvp01_S5_Tbox	on_die	ANY	0	7		0	var	0	1	0	S5_BOX	0.0	0.0	0.0	0
218847	IDArena_pvp01_S6_Tbox	on_die	ANY	0	7		0	var	0	1	0	S6_BOX	0.0	0.0	0.0	0
218848	IDArena_pvp01_S6_Tbox	on_die	ANY	0	7		0	var	0	1	0	S6_BOX	0.0	0.0	0.0	0
218849	IDArena_pvp01_S6_Tbox	on_die	ANY	0	7		0	var	0	1	0	S6_BOX	0.0	0.0	0.0	0
218907	LDF4b_Portal_DrakanStrider	on_die	ANY	0	3		0	spawn	218914	1	5	for_the_fight_self	0.0	0.0	0.0	1
218916	LDF4b_DragonTurret	on_die	ANY	0	1		0	spawn	218921	1	6	for_the_fight_self	0.0	0.0	0.0	1
218917	LDF4b_DragonTurret	on_die	ANY	0	1		0	spawn	218921	1	6	for_the_fight_self	0.0	0.0	0.0	1
218918	LDF4b_DragonTurret	on_die	ANY	0	1		0	spawn	218921	1	6	for_the_fight_self	0.0	0.0	0.0	1
218919	LDF4b_DragonTurret	on_die	ANY	0	1		0	spawn	218921	1	6	for_the_fight_self	0.0	0.0	0.0	1
218927	LDF4b_Cavalry_Pagati_Fighter_58	on_die	ANY	0	9		0	spawn	282798	1	10	self	0.0	0.0	0.0	0
218930	LDF4b_Cavalry_Pagati_Fighter_58	on_die	ANY	0	9		0	spawn	282798	1	10	self	0.0	0.0	0.0	0
219165	LDF4a_WindPath_Control_Monster	on_die	ANY	0	7		0	spawn	207087	1	0	for_the_fight_self	0.0	0.0	0.0	0
219165	LDF4a_WindPath_Control_Monster	on_die	ANY	0	7		1	broadcast	7299	200	0		0.0	0.0	0.0	0
219199	TDown_DrakanSc_Noble_60_Ae_Link	on_die	ANY	0	5		0	spawn	282975	1	10	for_the_fight_self	0.0	0.0	0.0	1
219199	TDown_DrakanSc_Noble_60_Ae_Link	on_die	ANY	0	5		1	despawn	1	0	0		0.0	0.0	0.0	0
219200	TDown_DrakanWi_Noble_60_Ae_Link	on_die	ANY	0	7		0	spawn	282975	1	10	for_the_fight_self	0.0	0.0	0.0	1
219200	TDown_DrakanWi_Noble_60_Ae_Link	on_die	ANY	0	7		1	despawn	1	0	0		0.0	0.0	0.0	0
219201	TDown_DrakanCl_Noble_60_Ae_Link	on_die	ANY	0	8		0	spawn	282975	1	10	for_the_fight_self	0.0	0.0	0.0	1
219201	TDown_DrakanCl_Noble_60_Ae_Link	on_die	ANY	0	8		1	despawn	1	0	0		0.0	0.0	0.0	0
219256	IDDreadgion_03_DrakanFiNamedAA_60_Ae	on_die	ANY	0	5		0	var	0	1	0	Namedkilled	0.0	0.0	0.0	0
219257	IDDreadgion_03_DrakanFiNamedAB_60_Ae	on_die	ANY	0	5		0	var	0	1	0	Namedkilled	0.0	0.0	0.0	0
219258	IDDreadgion_03_DrakanRaNamedBA_60_Ae	on_die	ANY	0	99		0	var	0	1	0	Namedkilled	0.0	0.0	0.0	0
